poi_id,poi_name,poi_cate,journey_n_total,stop_n_total,avg_stop_sentiment,frame_n_total,is_focal,top_market,top_inbound_poi_id,top_inbound_poi_name,top_outbound_poi_id,top_outbound_poi_name,top_companion_poi_id,top_companion_poi_name,city_sentiment_rank,category_sentiment_rank
226.0,Fortune Foot Massage,Entertainment,3,3,0.5814027388890585,3,0,GB,506.0,Man Mo Temple,,,506.0,Man Mo Temple,,
256.0,HKU Station,Transit,3,3,0.4809793432553609,3,0,GB,271.0,Harbour City,544.0,Mong Kok Station,101.0,Central,,
259.0,HZMB Hong Kong Port,Transit,3,3,0.616409569978714,3,0,PH,944.0,Victoria Harbour,300.0,Hong Kong International Airport,324.0,Hong Kong-Zhuhai-Macao Bridge,,
275.0,Harbour North,Shopping,3,3,0.8472598195075989,3,0,PH,339.0,Hyatt Centric,588.0,North Point,158.0,Cruise Restaurant & Bar,,
280.0,Hau Wo St,Cityscape,3,3,0.5047377347946167,3,0,ID,,,386.0,Kennedy Town,386.0,Kennedy Town,,
368.0,Kai Tak Commercial Building,Cityscape,3,3,0.12507221599419913,3,0,TH,300.0,Hong Kong International Airport,448.0,Lan Kwai Fong,296.0,Hong Kong Disneyland,,
455.0,Law Fu Kee,Dining,3,3,0.8986038366953532,3,0,AU,944.0,Victoria Harbour,101.0,Central,46.0,Bakehouse (Wan Chai),,
486.0,M1 Hotel,Hotel,3,3,0.4963471442461014,3,0,TH,300.0,Hong Kong International Airport,588.0,North Point,296.0,Hong Kong Disneyland,,
604.0,Old Wan Chai Post Office,Cultural,3,3,0.46774157385031384,3,0,SG,284.0,Hennessy Rd,62.0,Blue House,62.0,Blue House,,
643.0,Quarry Bay Station,Transit,3,3,0.4564998745918274,3,0,MY,642.0,Quarry Bay,364.0,K11 MUSEA,364.0,K11 MUSEA,,
754.0,Stanley Main Street,Cityscape,3,3,0.5812168369690577,3,0,CA,696.0,Sha Tin Che Kung Temple,,,696.0,Sha Tin Che Kung Temple,,
760.0,Star Ferry,Transit,3,3,0.17537366847197214,3,0,ID,598.0,Ocean Park,598.0,Ocean Park,296.0,Hong Kong Disneyland,,
892.0,Ting Kau Bridge,Cityscape,3,3,0.6256264907618364,3,0,ID,580.0,Ngong Ping 360,300.0,Hong Kong International Airport,451.0,Lantau Island,,
906.0,Tsim Chai Kee Noodles,Dining,3,3,0.7823565403620402,3,0,AU,101.0,Central,46.0,Bakehouse (Wan Chai),46.0,Bakehouse (Wan Chai),,
928.0,Tung Chung Kitchen,Dining,3,3,0.672329048315684,3,0,JP,,,271.0,Harbour City,271.0,Harbour City,,
989.0,Wo Foo Commercial Building,Cityscape,3,3,0.8029817740122477,3,0,GB,96.0,Causeway Bay,,,96.0,Causeway Bay,,
998.0,Wood Rd,Cityscape,3,3,0.6513892809549967,3,0,ID,296.0,Hong Kong Disneyland,361.0,Jumbo kingdom,30.0,ArtLane,,
1000.0,Woosung Street Temporary Cooked Food Hawker Bazaar,Shopping,3,3,0.7553240458170573,3,0,NZ,999.0,Woosung St,145.0,Chungking Mansions,999.0,Woosung St,,
1008.0,YOHO MALL,Shopping,3,3,0.25971752405166626,3,0,AU,828.0,Taikoo Place,300.0,Hong Kong International Airport,300.0,Hong Kong International Airport,,
1051.0,阿四快餐,Dining,3,3,0.6295075317223867,3,0,VN,86.0,Canal Rd,907.0,Tsim Sha Tsui,907.0,Tsim Sha Tsui,,
40.0,BASAO,Dining,2,2,0.8487736284732819,3,0,CA,60.0,Blue Bottle Coffee,25.0,Apt. Coffee Wanchai,964.0,Wan Chai,,
81.0,Cafe Seasons,Dining,2,2,0.8191633224487305,3,0,GB,,,463.0,Lin Heung Kui,463.0,Lin Heung Kui,,
161.0,Cyberport,Shopping,2,2,0.9244798123836517,3,0,PH,296.0,Hong Kong Disneyland,,,296.0,Hong Kong Disneyland,,
178.0,Dim Sum Square,Dining,2,3,0.6696871146559715,3,0,PH,108.0,Central-Mid-Levels Escalators,128.0,Chi Lin Nunnery,296.0,Hong Kong Disneyland,,
184.0,Dragon Boat Restaurant,Dining,2,2,0.720885269343853,3,0,TH,,,,,,,,
215.0,Felix,Dining,2,2,0.6871866174042225,3,0,GB,874.0,The Peninsula,,,874.0,The Peninsula,,
335.0,Hung Hom Pancake,Dining,2,2,0.8150511085987091,3,0,ID,144.0,Chung Hing St,366.0,Kai Kai Dessert,36.0,Australia Dairy Company,,
351.0,JOYCE Boutique,Shopping,2,2,0.7803324460983276,3,0,AR,,,638.0,Prince's Building,638.0,Prince's Building,,
378.0,Kamcentre Roast Goose,Dining,2,2,0.7910346686840057,3,0,PH,278.0,Hashtag B,96.0,Causeway Bay,46.0,Bakehouse (Wan Chai),,
389.0,Ki Lung St,Cityscape,2,2,0.296676205471158,3,0,GB,388.0,Keung Kee Roasted Meat Restaurant,291.0,Hollywood Rd,36.0,Australia Dairy Company,,
508.0,Man Wah Restaurant,Dining,2,2,0.3951072674244642,3,0,ID,296.0,Hong Kong Disneyland,123.0,Cheung Hing Kee Shanghai Pan Fried Buns,36.0,Australia Dairy Company,,
523.0,Mid-Levels,area,2,2,0.10552560538053513,3,0,AU,323.0,Hong Kong Zoological and Botanical Gardens,106.0,Central Station,46.0,Bakehouse (Wan Chai),,
552.0,Mr. Ma & Restaurant,Dining,2,2,0.5505220592021942,3,0,CA,444.0,Lamma Island,444.0,Lamma Island,444.0,Lamma Island,,
571.0,New Five Dragon Congee & Noodle Restaurant,Dining,2,2,0.8122972100973129,3,0,CA,,,558.0,My Cup of Tea,46.0,Bakehouse (Wan Chai),,
577.0,New World Millennium,Hotel,2,2,0.5749182999134064,3,0,EG,874.0,The Peninsula,,,874.0,The Peninsula,,
589.0,North Point Station,Transit,2,3,0.18942342201868692,3,0,TH,588.0,North Point,944.0,Victoria Harbour,588.0,North Point,,
605.0,Omotesando Koffee,Dining,2,2,0.4283701926469803,3,0,PH,101.0,Central,300.0,Hong Kong International Airport,101.0,Central,,
625.0,Ping Shek Estate,Cityscape,2,2,0.248040028847754,3,0,PH,296.0,Hong Kong Disneyland,137.0,Choi Hung Estate,137.0,Choi Hung Estate,,
652.0,Ramada Hong Kong Grand View,Hotel,2,3,0.5949911996722221,3,0,PH,588.0,North Point,588.0,North Point,588.0,North Point,,
656.0,Red Tea,Dining,2,2,0.8522469997406006,3,0,TH,377.0,Kam's Roast Goose,446.0,Lan Fong Yuen,46.0,Bakehouse (Wan Chai),,
727.0,Silka Seaview Hotel,Hotel,2,2,0.17543936846777797,3,0,ID,,,336.0,Hung Hom Station,324.0,Hong Kong-Zhuhai-Macao Bridge,,
737.0,SkyPier,Transit,2,2,0.4342838143929839,3,0,ID,300.0,Hong Kong International Airport,300.0,Hong Kong International Airport,300.0,Hong Kong International Airport,,
738.0,Sleepyhead,Dining,2,2,0.6166967526078224,3,0,DE,46.0,Bakehouse (Wan Chai),,,46.0,Bakehouse (Wan Chai),,
752.0,Stanford Hillview Hotel,Hotel,2,2,0.6993571370840073,3,0,MY,844.0,The Emperor Hotel,,,844.0,The Emperor Hotel,,
769.0,Stubbs Rd,Cityscape,2,2,0.3329670801758766,3,0,PH,964.0,Wan Chai,293.0,Hong Kong Convention and Exhibition Centre,293.0,Hong Kong Convention and Exhibition Centre,,
862.0,The Merton,Cityscape,2,2,0.4978397637605667,3,0,TH,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
958.0,Wah Tao Seafood Restaurant,Dining,2,2,0.7297806181013584,3,0,TW,464.0,Lin Heung Lau,296.0,Hong Kong Disneyland,584.0,Ngong Ping Village,,
981.0,Whampoa Station,Transit,2,2,0.6165347974747419,3,0,SG,944.0,Victoria Harbour,307.0,Hong Kong Observation Wheel,272.0,Harbour Grand,,
1024.0,Yim Tin Tsai,area,2,3,0.8630264401435852,3,0,GB,413.0,Kowloon Tin Hau Temple,678.0,Sai Kung District,141.0,Chuen Kee Seafood Restaurant,,
10.0,ANA TEN,Dining,1,1,0.7382213672002157,3,0,TH,,,,,,,,
22.0,Ap Lei Pai,Natural,1,1,0.6092692414919535,3,0,TH,,,12.0,Aberdeen,12.0,Aberdeen,,
39.0,BAPE Café,Dining,1,2,0.8035897761583328,3,0,US,278.0,Hashtag B,278.0,Hashtag B,278.0,Hashtag B,,
43.0,Baked Tai Hang,Dining,1,1,0.8515810966491699,3,0,PH,,,46.0,Bakehouse (Wan Chai),46.0,Bakehouse (Wan Chai),,
58.0,Bird Market,Shopping,1,1,0.1124522367802759,3,0,JP,448.0,Lan Kwai Fong,137.0,Choi Hung Estate,123.0,Cheung Hing Kee Shanghai Pan Fried Buns,,
107.0,Central and Western District Promenade,Cityscape,1,1,0.7999833822250366,3,0,TW,53.0,Best Western Plus Hotel,307.0,Hong Kong Observation Wheel,53.0,Best Western Plus Hotel,,
151.0,Cococabana,Dining,1,1,0.9609579046567281,3,0,FR,,,129.0,China Club HK,64.0,Bowen Rd,,
156.0,Craft Coffee Roaster,Dining,1,2,0.6899267435073853,3,0,ID,987.0,Wing Ning St,504.0,Mammy Pancake,28.0,Argyle Centre,,
169.0,Deli-O,Dining,1,1,0.7340280910332998,3,0,PH,,,,,,,,
242.0,Gold Garden Restaurant,Dining,1,1,0.8678280512491862,3,0,US,,,779.0,Sun Wui Kong Restaurant,221.0,Fook Yuen,,
244.0,Golden Beach,Natural,1,1,0.8700586358706156,3,0,US,820.0,Tai Tam Reservoir,,,665.0,Reservoir Islands Viewpoint,,
273.0,Harbour Inn Cuisine,Dining,1,1,0.7076330383618673,3,0,SG,,,1042.0,iSQUARE,271.0,Harbour City,,
274.0,Harbour Kitchen,Dining,1,1,0.5472314357757568,3,0,TH,503.0,Mak's Noodle,,,222.0,For Kee Restaurant,,
327.0,Hop Fat Café,Dining,1,1,0.8142227530479431,3,0,TW,446.0,Lan Fong Yuen,36.0,Australia Dairy Company,36.0,Australia Dairy Company,,
346.0,Indigo Coffee,Dining,1,1,0.6615338126818339,3,0,ID,,,,,,,,
376.0,Kam Yuck Building,Cityscape,1,1,0.8689735730489095,3,0,MY,,,,,,,,
454.0,Lau Sum Kee Noodle,Dining,1,1,0.84657222032547,3,0,AU,,,328.0,Hop Yik Tai,232.0,Fuk Wa Camera,,
462.0,Leung So Kee Umbrella,Shopping,1,2,0.5687589421868324,3,0,US,299.0,Hong Kong Heritage Museum,299.0,Hong Kong Heritage Museum,299.0,Hong Kong Heritage Museum,,
515.0,Masterbeef,Dining,1,1,0.9458718697230021,3,0,PH,,,96.0,Causeway Bay,96.0,Causeway Bay,,
537.0,Model Boat Pool,Cityscape,1,1,0.6835115055243174,3,0,PH,112.0,Chai Wan,257.0,HKUGA Primary School,112.0,Chai Wan,,
649.0,ROSÉ,Dining,1,1,0.8375626603762308,3,0,TH,598.0,Ocean Park,,,598.0,Ocean Park,,
693.0,Sha Kok Station,Transit,1,1,0.5329442620277405,3,0,CA,127.0,Cheung Lai St,,,37.0,Avenue Of Stars,,
779.0,Sun Wui Kong Restaurant,Dining,1,1,0.8447710076967875,3,0,US,242.0,Gold Garden Restaurant,221.0,Fook Yuen,221.0,Fook Yuen,,
937.0,Under Bridge Spicy Crab,Dining,1,1,0.32146864756941795,3,0,VN,,,,,,,,
26.0,Aqua City,Entertainment,2,2,0.8924366533756256,2,0,PH,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
63.0,Bonham Strand,Cityscape,2,2,0.43187826313078403,2,0,TH,,,946.0,Victoria Peak,101.0,Central,,
72.0,Bute St,Cityscape,2,2,0.7587169110774994,2,0,AU,436.0,Ladies' Market,733.0,Sky 100,296.0,Hong Kong Disneyland,,
91.0,Carnarvon Plaza,Shopping,2,2,0.6932986080646515,2,0,NL,268.0,Hanoi Rd,,,145.0,Chungking Mansions,,
114.0,Chai Wan Rd,Cityscape,2,2,0.3192140609025955,2,0,ID,708.0,Shau Kei Wan,708.0,Shau Kei Wan,301.0,Hong Kong Island,,
127.0,Cheung Lai St,Cityscape,2,2,0.4617399573326111,2,0,CA,437.0,Lady BoBo,437.0,Lady BoBo,437.0,Lady BoBo,,
141.0,Chuen Kee Seafood Restaurant,Dining,2,2,0.5392125733196735,2,0,GB,678.0,Sai Kung District,444.0,Lamma Island,678.0,Sai Kung District,,
162.0,D'Aguilar St,Cityscape,2,2,0.23659469559788704,2,0,TH,291.0,Hollywood Rd,663.0,Repulse Bay,291.0,Hollywood Rd,,
201.0,Elegant Tang Dynasty,Shopping,2,2,0.8592223227024078,2,0,PH,145.0,Chungking Mansions,836.0,The Alley,17.0,Adventureland,,
217.0,Fleming Rd,Cityscape,2,2,0.7119356691837311,2,0,JP,847.0,The Fleming,964.0,Wan Chai,847.0,The Fleming,,
277.0,Harbour Plaza Resort City,Hotel,2,2,0.08190679177641869,2,0,AU,146.0,Citygate Outlets,296.0,Hong Kong Disneyland,146.0,Citygate Outlets,,
318.0,Hong Kong Tennis Centre,Sport,2,2,0.7731375694274902,2,0,SG,300.0,Hong Kong International Airport,300.0,Hong Kong International Airport,300.0,Hong Kong International Airport,,
337.0,Hung Kee Seafood Restaurant,Dining,2,2,0.5955183953046799,2,0,ID,833.0,Temple St,296.0,Hong Kong Disneyland,286.0,Hing Kee Restaurant,,
367.0,Kai Kee Noodle Restaurant,Dining,2,2,0.8853633105754852,2,0,TH,300.0,Hong Kong International Airport,363.0,K11 ARTMALL,296.0,Hong Kong Disneyland,,
395.0,King of Coconut,Dining,2,2,0.9538564085960388,2,0,ID,214.0,Fat Boy Shop,101.0,Central,214.0,Fat Boy Shop,,
470.0,Living PLAZA,Shopping,2,2,0.706133633852005,2,0,TH,314.0,Hong Kong Seamen's Union,944.0,Victoria Harbour,293.0,Hong Kong Convention and Exhibition Centre,,
476.0,Long Ping Station,Transit,2,2,0.16485770232975483,2,0,GB,404.0,Kowloon,300.0,Hong Kong International Airport,300.0,Hong Kong International Airport,,
518.0,Meanwhile Coffee,Dining,2,2,0.6637728661298752,2,0,PH,,,,,,,,
519.0,Megan's Kitchen,Dining,2,2,0.8303461372852325,2,0,US,,,,,,,,
561.0,N Lantau Hwy,Cityscape,2,2,0.3752153217792511,2,0,PH,300.0,Hong Kong International Airport,910.0,Tsim Sha Tsui Promenade,146.0,Citygate Outlets,,
564.0,Nam Wan Tunnel,Cityscape,2,2,0.639788031578064,2,0,ID,300.0,Hong Kong International Airport,579.0,Ngong Ping,300.0,Hong Kong International Airport,,
582.0,Ngong Ping Nature Centre,Cityscape,2,2,0.511940211057663,2,0,KH,300.0,Hong Kong International Airport,451.0,Lantau Island,296.0,Hong Kong Disneyland,,
585.0,Nina Mall,Shopping,2,2,0.4792316183447838,2,0,TH,,,123.0,Cheung Hing Kee Shanghai Pan Fried Buns,123.0,Cheung Hing Kee Shanghai Pan Fried Buns,,
587.0,Noah's Ark Hotel and Resort,Hotel,2,2,0.71520034968853,2,0,PH,419.0,Kwai Fong,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
596.0,Ocean Express Waterfront Station,Entertainment,2,2,0.9328682720661163,2,0,PH,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
611.0,Pa Shih,Dining,2,2,0.8534283638000488,2,0,SG,382.0,Kau Kee,366.0,Kai Kai Dessert,46.0,Bakehouse (Wan Chai),,
666.0,Robinson Rd,Cityscape,2,2,0.37236784724518657,2,0,AU,936.0,Two MacDonnell Road,873.0,The Peak Tram,296.0,Hong Kong Disneyland,,
676.0,STAY MK,Hotel,2,2,0.2757505513727665,2,0,PH,580.0,Ngong Ping 360,295.0,Hong Kong Cultural Centre,295.0,Hong Kong Cultural Centre,,
689.0,Samsen,Dining,2,2,0.7460103929042816,2,0,CA,673.0,SHARI SHARI Kakigori House,953.0,Vission Bakery,255.0,HAIKA Coffee,,
707.0,Shatin Plaza,Shopping,2,2,0.4738009930588305,2,0,GB,567.0,Nathan Rd,567.0,Nathan Rd,300.0,Hong Kong International Airport,,
719.0,Sheraton Hong Kong Tung Chung Hotel,Hotel,2,2,0.7454121112823486,2,0,PH,293.0,Hong Kong Convention and Exhibition Centre,271.0,Harbour City,300.0,Hong Kong International Airport,,
771.0,Sum Hung Cuisine,Dining,2,2,0.4681747565045953,2,0,PH,426.0,Kwun Tong,540.0,Mong Kok,426.0,Kwun Tong,,
782.0,Sunbeam Whampoa,Cultural,2,2,0.1346750445663929,2,0,GB,588.0,North Point,101.0,Central,101.0,Central,,
794.0,Tai Chi Garden,Cityscape,2,2,0.644465908408165,2,0,PH,310.0,Hong Kong Park,629.0,Po Lin Monastery,310.0,Hong Kong Park,,
819.0,Tai Tam Mound Waterfall,Natural,2,2,0.9309831857681274,2,0,MX,,,803.0,Tai Mo Shan,767.0,Stone Nullah Ln,,
823.0,Tai Wo St,Cityscape,2,2,0.5831105560064316,2,0,CA,946.0,Victoria Peak,907.0,Tsim Sha Tsui,263.0,Halfway Coffee,,
827.0,Tai Yuen St,Cityscape,2,2,0.2849278002977371,2,0,GB,357.0,Johnston Rd,968.0,Wan Chai Station,357.0,Johnston Rd,,
853.0,The Helena May,Cultural,2,2,0.33069435879588127,2,0,PH,300.0,Hong Kong International Airport,494.0,Madame Tussauds,300.0,Hong Kong International Airport,,
855.0,The Hong Kong Country Club,Entertainment,2,2,0.3886975459754467,2,0,PH,446.0,Lan Fong Yuen,444.0,Lamma Island,296.0,Hong Kong Disneyland,,
867.0,The Old Man,Dining,2,2,0.5998926907777786,2,0,SK,76.0,COA,,,46.0,Bakehouse (Wan Chai),,
896.0,Tommy Yummy,Dining,2,2,0.6543855965137482,2,0,AU,,,973.0,Wellington St,973.0,Wellington St,,
934.0,Tung Wan Beach,Natural,2,2,0.8935890793800354,2,0,ID,119.0,Cheung Chau,451.0,Lantau Island,307.0,Hong Kong Observation Wheel,,
941.0,Urban Pack Hostel,Hotel,2,2,0.6853797435760498,2,0,TH,907.0,Tsim Sha Tsui,567.0,Nathan Rd,117.0,Check Inn HK,,
942.0,Valley Centre,Cityscape,2,2,0.4024975970387459,2,0,TH,,,101.0,Central,101.0,Central,,
957.0,Wah Lok Café,Dining,2,2,0.8685256540775299,2,0,ID,263.0,Halfway Coffee,400.0,Knockbox Coffee Company,11.0,ARTISTA PERFETTO,,
974.0,Wesleyan House,Religious,2,2,0.12175048515200615,2,0,PH,850.0,The Grand Buffet,451.0,Lantau Island,451.0,Lantau Island,,
982.0,Wharf T & T Centre,Shopping,2,2,0.7752133309841156,2,0,PH,1042.0,iSQUARE,874.0,The Peninsula,874.0,The Peninsula,,
988.0,Wisdom Path,Outdoor,2,2,0.5517689436674118,2,0,PH,451.0,Lantau Island,803.0,Tai Mo Shan,451.0,Lantau Island,,
1002.0,World of Color Restaurant,Dining,2,2,0.8836879134178162,2,0,CN,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
1015.0,Yau Ma Tei Police Station,Cultural,2,2,0.057737170020118356,2,0,MY,296.0,Hong Kong Disneyland,,,296.0,Hong Kong Disneyland,,
1023.0,Yifang Taiwan Fruit Tea,Dining,2,2,0.8290635645389557,2,0,TW,339.0,Hyatt Centric,,,339.0,Hyatt Centric,,
1043.0,iclub Wan Chai Hotel,Hotel,2,2,0.700272262096405,2,0,TH,300.0,Hong Kong International Airport,,,300.0,Hong Kong International Airport,,
1045.0,堅強貿易行,Dining,2,2,0.8718897998332977,2,0,CA,263.0,Halfway Coffee,202.0,Elephant Grounds,202.0,Elephant Grounds,,
1049.0,灣仔順記,Dining,2,2,0.6235681772232056,2,0,ID,964.0,Wan Chai,998.0,Wood Rd,221.0,Fook Yuen,,
1052.0,香港魚蛋皇,Dining,2,2,0.8957317471504211,2,0,ID,278.0,Hashtag B,156.0,Craft Coffee Roaster,214.0,Fat Boy Shop,,
7.0,7-Eleven (Hong Kong Airport),Shopping,1,1,0.4471256248652935,2,0,PH,300.0,Hong Kong International Airport,907.0,Tsim Sha Tsui,300.0,Hong Kong International Airport,,
20.0,Amo·Ago,Dining,1,1,0.9702155590057373,2,0,GB,46.0,Bakehouse (Wan Chai),,,46.0,Bakehouse (Wan Chai),,
27.0,Arena Kitchen,Dining,1,1,0.9564253687858582,2,0,PH,309.0,Hong Kong Palace Museum,287.0,Ho Hung Kee,287.0,Ho Hung Kee,,
84.0,Camlux Hotel,Hotel,1,1,0.30022988095879555,2,0,ID,540.0,Mong Kok,296.0,Hong Kong Disneyland,36.0,Australia Dairy Company,,
85.0,Camp Four Bouldering Gym,Sport,1,1,0.5696282684803009,2,0,US,402.0,Koon Wah Building,,,402.0,Koon Wah Building,,
110.0,Cha Don,Dining,1,1,0.7888133823871613,2,0,SG,,,,,,,,
152.0,Coffee & Laundry,Dining,1,1,0.5833645761013031,2,0,US,263.0,Halfway Coffee,360.0,Joy Hing Roasted Meat,263.0,Halfway Coffee,,
153.0,Color Space,Shopping,1,2,0.8497865200042725,2,0,TW,540.0,Mong Kok,540.0,Mong Kok,96.0,Causeway Bay,,
187.0,Dragon State Kitchen Restaurant,Dining,1,1,0.8401764333248138,2,0,TW,300.0,Hong Kong International Airport,46.0,Bakehouse (Wan Chai),46.0,Bakehouse (Wan Chai),,
193.0,Dynasty,Dining,1,1,0.9391466975212097,2,0,SG,761.0,Star Ferry Pier,873.0,The Peak Tram,37.0,Avenue Of Stars,,
196.0,EPARK COFFEE,Dining,1,1,0.6012561321258545,2,0,PH,300.0,Hong Kong International Airport,985.0,Wing Hap Lung Restaurant,300.0,Hong Kong International Airport,,
200.0,Electric Rd,Cityscape,1,1,0.9281716048717499,2,0,ID,65.0,Braemar Hill,887.0,Tin Hau,65.0,Braemar Hill,,
233.0,Fuk Wing St,Cityscape,1,1,0.7906416654586792,2,0,JP,700.0,Sham Shui Po,920.0,Tsui Wan,225.0,Fortress Hill,,
255.0,HAIKA Coffee,Dining,1,1,0.8536667823791504,2,0,CA,,,673.0,SHARI SHARI Kakigori House,673.0,SHARI SHARI Kakigori House,,
257.0,HKUGA Primary School,School,1,1,0.16826756484806538,2,0,PH,537.0,Model Boat Pool,113.0,Chai Wan Park,112.0,Chai Wan,,
269.0,Hao Tang Hao Mian,Dining,1,1,0.9259171187877655,2,0,SG,690.0,Sang Roastery,,,189.0,Dragon's Back,,
282.0,Hazukido,Dining,1,1,0.9345147609710693,2,0,CA,,,,,,,,
352.0,JPS Gallery,Cultural,1,1,0.5195800699293613,2,0,TW,,,,,,,,
369.0,Kai Tak Cruise Terminal Park,Cityscape,1,1,0.7738548517227173,2,0,PH,137.0,Choi Hung Estate,944.0,Victoria Harbour,137.0,Choi Hung Estate,,
371.0,Kam Fung Restaurant,Dining,1,1,0.7192531824111938,2,0,SG,847.0,The Fleming,964.0,Wan Chai,37.0,Avenue Of Stars,,
375.0,Kam Wah Cake Shop,Dining,1,1,0.7580707371234894,2,0,US,,,,,,,,
401.0,Kokoro Tokyo Mazesoba,Dining,1,1,0.9188415706157684,2,0,PH,,,309.0,Hong Kong Palace Museum,27.0,Arena Kitchen,,
402.0,Koon Wah Building,Cityscape,1,1,0.020917855203151703,2,0,US,,,85.0,Camp Four Bouldering Gym,85.0,Camp Four Bouldering Gym,,
417.0,Kung Lee Sugar Cane Drink,Dining,1,1,0.7796569466590881,2,0,SG,506.0,Man Mo Temple,1010.0,Yat Lok Restaurant,101.0,Central,,
453.0,Lau Hing Kee,Dining,1,1,0.8957551121711731,2,0,US,,,,,,,,
456.0,Law Mark Kee,Dining,1,1,0.9400833547115326,2,0,TW,,,,,,,,
488.0,MCL Cinema,Cultural,1,1,0.44396808184683323,2,0,ID,,,,,,,,
491.0,MTR e-Store,Shopping,1,1,0.71763114631176,2,0,TH,,,,,,,,
496.0,Mai Hei,Dining,1,1,0.9447367787361145,2,0,US,,,,,,,,
521.0,Metro Winner Hotel,Hotel,1,1,0.4883504584431648,2,0,ID,,,1013.0,Yau Ma Tei,16.0,Admiralty Station,,
532.0,Ming Wah Bakery,Dining,1,1,0.8716468513011932,2,0,US,1009.0,Yan Ching St,,,540.0,Mong Kok,,
574.0,New Punjab Club,Dining,1,1,0.5099795311689377,2,0,US,,,,,,,,
578.0,New World Town Hall,Cityscape,1,1,0.23004799894988537,2,0,ID,438.0,Lai Chi Kok,,,438.0,Lai Chi Kok,,
592.0,Not Just Coffee,Dining,1,1,0.9454370141029358,2,0,CA,,,563.0,NOC,563.0,NOC,,
601.0,Ohlalagout,Dining,1,2,0.9242615103721619,2,0,TW,46.0,Bakehouse (Wan Chai),101.0,Central,44.0,Bakehouse (Causeway Bay),,
674.0,SHOWA Causeway Bay,Shopping,1,1,0.8364377617835999,2,0,TW,96.0,Causeway Bay,380.0,Kapok,96.0,Causeway Bay,,
685.0,Saisho Daigo,Dining,1,1,0.4463617764413357,2,0,CA,,,833.0,Temple St,833.0,Temple St,,
686.0,Saizeriya Ristorante e Caffé,Dining,1,1,0.7988115847110748,2,0,PH,,,,,,,,
688.0,Sampan Seafood Restaurant,Dining,1,1,0.7793033123016357,2,0,US,444.0,Lamma Island,1040.0,Yung Shue Wan Main St,444.0,Lamma Island,,
692.0,Sense Coffee,Dining,1,1,0.19390197098255157,2,0,AU,,,446.0,Lan Fong Yuen,37.0,Avenue Of Stars,,
701.0,Sham Shui Po Gadget Outlet,Shopping,1,1,0.4358745962381363,2,0,JP,225.0,Fortress Hill,700.0,Sham Shui Po,225.0,Fortress Hill,,
709.0,Shau Kei Wan Market,Shopping,1,1,0.27231375873088837,2,0,ID,,,,,,,,
712.0,Shek Kee Wonton Noodles,Dining,1,1,0.7910165786743164,2,0,JP,46.0,Bakehouse (Wan Chai),,,46.0,Bakehouse (Wan Chai),,
726.0,Shun Tak Centre,Cityscape,1,2,0.46757036820054054,2,0,PH,721.0,Sheung Wan,721.0,Sheung Wan,721.0,Sheung Wan,,
741.0,Soft Thunder Bakery,Dining,1,1,0.9586676955223083,2,0,TW,,,377.0,Kam's Roast Goose,36.0,Australia Dairy Company,,
748.0,St Francis Rd,Cityscape,1,2,0.8823000192642212,2,0,PH,60.0,Blue Bottle Coffee,60.0,Blue Bottle Coffee,60.0,Blue Bottle Coffee,,
756.0,Stanley Murray House,Cultural,1,1,0.8656034171581268,2,0,ID,759.0,Stanley Village Rd,757.0,Stanley Plaza,14.0,Aberdeen/Stanley,,
757.0,Stanley Plaza,Shopping,1,2,0.6783599704504013,2,0,ID,14.0,Aberdeen/Stanley,598.0,Ocean Park,14.0,Aberdeen/Stanley,,
778.0,Sun St,Cityscape,1,1,0.6246323883533478,2,0,ID,202.0,Elephant Grounds,839.0,The Baker & The Bottleman,202.0,Elephant Grounds,,
787.0,Sushiyoshi,Dining,1,1,0.6989170610904694,2,0,US,1037.0,Yung Kee Restaurant,678.0,Sai Kung District,678.0,Sai Kung District,,
807.0,Tai O Lookout,Dining,1,1,0.8862485587596893,2,0,US,804.0,Tai O,629.0,Po Lin Monastery,451.0,Lantau Island,,
816.0,Tai Po Hui,Shopping,1,1,0.7947366833686829,2,0,GB,716.0,Shek Tong Tsui Market and Cooked Food Centre,,,716.0,Shek Tong Tsui Market and Cooked Food Centre,,
875.0,The Pontiac,Dining,1,1,0.8669513761997223,2,0,PH,800.0,Tai Kwun,106.0,Central Station,46.0,Bakehouse (Wan Chai),,
895.0,Tokio Joe,Dining,1,1,0.6048417538404465,2,0,US,,,,,,,,
932.0,Tung Sing House,Cityscape,1,2,0.8501041233539581,2,0,US,96.0,Causeway Bay,96.0,Causeway Bay,96.0,Causeway Bay,,
970.0,Wang Fat Roasted Goose Restaurant,Dining,1,1,0.8765818178653717,2,0,CA,263.0,Halfway Coffee,,,46.0,Bakehouse (Wan Chai),,
