video_date,poi_id,poi_name,poi_cate,journey_n,stop_n,avg_stop_sentiment,inbound_n,outbound_n
2024-01-26,108.0,Central-Mid-Levels Escalators,city,1,1,0.10841858852654694,1,1
2024-01-26,296.0,Hong Kong Disneyland,entertainment,2,4,0.6835680357180536,2,2
2024-01-26,317.0,Hong Kong Station,transit,1,1,0.127734288573265,0,0
2024-01-26,446.0,Lan Fong Yuen,dining,1,2,0.5272285044193268,2,1
2024-01-26,580.0,Ngong Ping 360,entertainment,1,1,0.8294308797145883,0,0
2024-01-26,598.0,Ocean Park,entertainment,1,1,0.06093696877360344,1,1
2024-01-26,646.0,Queen's Road,city,1,1,0.1635003387928009,1,1
2024-01-26,800.0,Tai Kwun,cultural,1,1,0.7136285901069641,1,1
2024-01-26,821.0,Tai Wai,area,1,1,0.8689494729042053,0,0
2024-01-26,873.0,The Peak Tram,entertainment,1,1,0.9343631863594056,1,1
2024-01-26,946.0,Victoria Peak,city,1,1,0.8882328867912292,1,1
2024-01-27,14.0,Aberdeen/Stanley,transit,1,1,0.5626588463783264,1,1
2024-01-27,96.0,Causeway Bay,area,2,2,0.5538275986909866,1,2
2024-01-27,296.0,Hong Kong Disneyland,entertainment,2,2,0.9197947233915329,0,0
2024-01-27,310.0,Hong Kong Park,city,2,2,0.7862401604652405,1,1
2024-01-27,408.0,Kowloon Park,city,1,1,0.9290275275707245,0,1
2024-01-27,465.0,Lion Rock,outdoor,1,1,0.8966356813907623,1,0
2024-01-27,531.0,Ming Court Hotel,hotel,1,1,0.47505101189017296,1,0
2024-01-27,567.0,Nathan Rd,city,1,1,0.6173315048217773,1,1
2024-01-27,598.0,Ocean Park,entertainment,1,1,0.8706894516944885,1,1
2024-01-27,629.0,Po Lin Monastery,religion,1,1,0.8867945671081543,1,1
2024-01-27,698.0,Sha Tin Racecourse,entertainment,1,1,0.889106035232544,1,1
2024-01-27,753.0,Stanley,area,1,1,0.8806230425834656,1,1
2024-01-27,756.0,Stanley Murray House,cultural,1,1,0.7130678743124008,1,1
2024-01-27,757.0,Stanley Plaza,shopping,1,2,0.6523468345403671,2,2
2024-01-27,759.0,Stanley Village Rd,city,1,1,0.8349917133649191,0,1
2024-01-27,873.0,The Peak Tram,entertainment,1,2,0.8729515224695206,1,1
2024-01-27,891.0,TinTinPhoto,shopping,1,1,0.9157887697219849,1,0
2024-01-27,893.0,To Kwa Wan,area,1,1,0.850648045539856,0,0
2024-01-27,907.0,Tsim Sha Tsui,area,1,1,0.8339704871177673,0,1
2024-01-27,944.0,Victoria Harbour,city,1,1,0.7998883724212646,1,1
2024-01-27,946.0,Victoria Peak,city,1,1,0.845626175403595,1,1
2024-01-27,977.0,West Kowloon Cultural District,cultural,1,1,0.8133270740509033,1,0
2024-01-27,992.0,Wong Tai Sin,area,1,1,0.3336450457572937,1,1
2024-01-27,1044.0,ifc mall,shopping,1,1,0.1323027610778808,1,1
2024-01-28,96.0,Causeway Bay,area,1,1,0.7728104591369629,0,0
2024-01-28,296.0,Hong Kong Disneyland,entertainment,1,1,0.8638331890106201,0,0
2024-01-28,579.0,Ngong Ping,area,2,4,0.8366230626900991,3,3
2024-01-28,580.0,Ngong Ping 360,entertainment,2,4,0.8251322653144598,3,3
2024-01-28,598.0,Ocean Park,entertainment,2,2,0.8118983304335011,0,0
2024-01-28,821.0,Tai Wai,area,1,1,0.8984857797622681,0,0
2024-01-29,101.0,Central,area,1,1,0.4366473346948624,0,0
2024-01-29,296.0,Hong Kong Disneyland,entertainment,2,2,0.8991540831824143,0,0
2024-01-29,470.0,Living PLAZA,shopping,1,1,0.6261329650878906,0,0
2024-01-29,678.0,Sai Kung District,area,1,1,0.9250917136669159,0,1
2024-01-29,679.0,Sai Kung New Public Pier,transit,1,1,0.9020143151283264,1,1
2024-01-29,680.0,Sai Kung Public Pier,transit,1,1,0.7467764019966125,1,1
2024-01-29,730.0,Sing Kee,dining,1,1,0.9383600751558939,1,0
2024-01-30,46.0,Bakehouse (Wan Chai),dining,1,2,0.6467296630144119,1,1
2024-01-30,100.0,Celebrity Gifts,shopping,1,1,0.8948518633842468,1,1
2024-01-30,180.0,Disney's Hollywood Hotel,hotel,1,2,0.8514765699704487,1,2
2024-01-30,224.0,Fortnum & Mason,dining,1,1,0.5919926166534424,1,0
2024-01-30,296.0,Hong Kong Disneyland,entertainment,2,3,0.9287608075473043,3,2
2024-01-30,310.0,Hong Kong Park,city,1,1,0.6965059041976929,1,1
2024-01-30,347.0,Ink & Plate,dining,1,1,0.49103532545268536,1,1
2024-01-30,413.0,Kowloon Tin Hau Temple,religion,1,1,0.6837379336357117,1,1
2024-01-30,461.0,Les Halles,shopping,1,1,0.3446190357208252,1,1
2024-01-30,466.0,Lion Rock Head,outdoor,1,1,0.9247711896896362,0,1
2024-01-30,584.0,Ngong Ping Village,cultural,1,1,0.8766251802444458,1,0
2024-01-30,629.0,Po Lin Monastery,religion,1,1,0.5351834297180176,1,0
2024-01-30,696.0,Sha Tin Che Kung Temple,religion,1,1,0.2717563211917877,0,1
2024-01-30,768.0,Stone Slab Street,city,1,1,0.8773979544639587,0,0
2024-01-30,838.0,The Archivist,hotel,1,1,0.7921817898750305,1,1
2024-01-30,907.0,Tsim Sha Tsui,area,1,1,0.8014317154884338,1,1
2024-01-30,944.0,Victoria Harbour,city,1,1,0.8128500580787659,0,1
2024-01-30,946.0,Victoria Peak,city,1,1,0.9358731359243393,1,0
2024-01-30,992.0,Wong Tai Sin,area,1,1,0.8777515292167664,1,1
2024-01-30,994.0,Wong Tai Sin Station,transit,1,1,0.1670624017715454,0,1
2024-01-31,52.0,Best Western Hotel,hotel,1,1,0.5116667561233044,0,0
2024-01-31,219.0,Fook Moon Lam Restaurant,dining,1,1,0.6499354839324951,1,1
2024-01-31,290.0,Hollywood Plaza,shopping,1,1,0.7236740589141846,1,1
2024-01-31,296.0,Hong Kong Disneyland,entertainment,2,3,0.8368000189463297,1,2
2024-01-31,300.0,Hong Kong International Airport,transit,1,1,0.32768751138990576,1,0
2024-01-31,451.0,Lantau Island,natural,1,1,0.7807067930698395,0,1
2024-01-31,555.0,Mui Wo,area,1,1,0.8924505114555359,1,1
2024-01-31,598.0,Ocean Park,entertainment,1,1,0.2342224419116974,1,1
2024-01-31,629.0,Po Lin Monastery,religion,1,1,0.9128829956054687,1,1
2024-01-31,675.0,SOGO,shopping,2,2,0.4372444748878479,1,1
2024-01-31,803.0,Tai Mo Shan,outdoor,1,1,0.7902542948722839,1,1
2024-01-31,804.0,Tai O,area,1,2,0.8318452537059784,2,2
2024-01-31,805.0,Tai O Bakery,dining,1,1,0.8737863898277283,1,1
2024-01-31,913.0,Tsing Ma Bridge,city,1,1,0.710361897945404,1,1
2024-01-31,950.0,Village Bakery,dining,1,1,0.8665427565574646,1,0
2024-02-01,46.0,Bakehouse (Wan Chai),dining,1,1,0.40684331953525543,1,0
2024-02-01,101.0,Central,area,1,1,0.41777315735816956,0,1
2024-02-01,294.0,Hong Kong Correctional Services Museum,cultural,1,1,0.0120769767090678,1,1
2024-02-01,296.0,Hong Kong Disneyland,entertainment,4,4,0.9023964767654737,1,2
2024-02-01,300.0,Hong Kong International Airport,transit,1,2,0.5827275523915887,1,1
2024-02-01,451.0,Lantau Island,natural,1,1,0.3849367797374725,1,1
2024-02-01,565.0,Nan Lian Garden,cultural,1,1,0.8771541118621826,0,1
2024-02-01,629.0,Po Lin Monastery,religion,1,1,0.8418996930122375,1,0
2024-02-01,639.0,Prison Yard,cultural,1,1,0.0981945320963859,1,0
2024-02-01,721.0,Sheung Wan,area,1,1,0.17481357418000695,1,1
2024-02-01,726.0,Shun Tak Centre,city,1,2,0.46757036820054054,1,1
2024-02-01,910.0,Tsim Sha Tsui Promenade,city,1,1,0.9283212423324585,1,1
2024-02-01,944.0,Victoria Harbour,city,1,1,0.9224878748257955,1,1
2024-02-01,964.0,Wan Chai,area,1,1,0.3561645194888115,0,1
2024-02-01,995.0,Wong Tai Sin Temple,religion,1,1,0.8666521906852722,1,0
2024-02-02,37.0,Avenue Of Stars,city,1,1,0.8972975611686707,1,1
2024-02-02,101.0,Central,area,1,1,0.1638113856315612,1,1
2024-02-02,295.0,Hong Kong Cultural Centre,cultural,1,1,0.7506121397018433,1,0
2024-02-02,296.0,Hong Kong Disneyland,entertainment,1,1,0.9330977201461792,1,1
2024-02-02,300.0,Hong Kong International Airport,transit,1,1,0.051923993974924,0,1
2024-02-02,419.0,Kwai Fong,area,1,1,0.0199144892394542,0,1
2024-02-02,567.0,Nathan Rd,city,1,1,0.40490058064460754,1,1
2024-02-02,584.0,Ngong Ping Village,cultural,1,1,0.6842034459114075,1,1
2024-02-02,598.0,Ocean Park,entertainment,1,1,0.3018705770373344,1,1
2024-02-02,833.0,Temple St,city,1,1,0.1850455701351165,1,1
2024-02-02,873.0,The Peak Tram,entertainment,1,1,0.6866005659103394,1,1
2024-02-02,877.0,The Ritz-Carlton,hotel,1,2,0.8577114045619965,2,1
2024-02-02,944.0,Victoria Harbour,city,2,2,0.7506395876407623,2,2
2024-02-03,16.0,Admiralty Station,transit,1,1,0.38094934821128845,1,1
2024-02-03,46.0,Bakehouse (Wan Chai),dining,1,1,0.7945784330368042,0,0
2024-02-03,296.0,Hong Kong Disneyland,entertainment,1,2,0.4605864336345951,1,1
2024-02-03,873.0,The Peak Tram,entertainment,2,2,0.47620754688978195,1,2
2024-02-03,946.0,Victoria Peak,city,2,3,0.8372045490476819,2,1
2024-02-04,271.0,Harbour City,shopping,1,1,0.8535374601682028,1,1
2024-02-04,296.0,Hong Kong Disneyland,entertainment,3,4,0.8663303657914653,4,3
2024-02-04,300.0,Hong Kong International Airport,transit,1,1,0.3921421281993389,0,1
2024-02-04,310.0,Hong Kong Park,city,1,1,0.7911089658737183,0,1
2024-02-04,364.0,K11 MUSEA,shopping,1,1,0.6711589694023132,1,1
2024-02-04,598.0,Ocean Park,entertainment,1,2,0.8518955806891124,1,1
2024-02-04,721.0,Sheung Wan,area,1,1,0.35367347532883286,0,0
2024-02-04,733.0,Sky 100,city,1,1,0.7210251986980438,1,1
2024-02-04,790.0,T Square,shopping,1,1,0.8983747959136963,0,1
2024-02-04,938.0,Underpass Restaurant & Bar,dining,1,1,0.0799183622002601,1,0
2024-02-04,944.0,Victoria Harbour,city,2,2,0.5960742235183716,2,1
2024-02-04,959.0,Wai Kee,dining,1,1,0.0584942027926445,0,0
2024-02-04,1021.0,Yee Shun Milk Company,dining,1,1,0.21493542194366455,1,1
2024-02-04,1042.0,iSQUARE,shopping,1,1,0.9352857768535614,1,1
2024-02-05,36.0,Australia Dairy Company,dining,1,1,0.21792470570653677,0,1
2024-02-05,37.0,Avenue Of Stars,city,1,1,0.8926417430241903,1,0
2024-02-05,46.0,Bakehouse (Wan Chai),dining,1,1,0.9028483033180237,1,0
2024-02-05,118.0,Chek Lap Kok,natural,1,1,0.9069439470767975,1,1
2024-02-05,296.0,Hong Kong Disneyland,entertainment,2,4,0.9414636418223381,2,4
2024-02-05,300.0,Hong Kong International Airport,transit,1,1,0.222006618976593,1,0
2024-02-05,304.0,Hong Kong Museum of Art,cultural,1,1,0.7425222098827362,0,0
2024-02-05,324.0,Hong Kong-Zhuhai-Macao Bridge,city,1,1,0.9383034110069275,1,1
2024-02-05,372.0,Kam Ming Noodles,dining,1,1,0.7793186068534851,1,1
2024-02-05,404.0,Kowloon,area,1,1,0.0516806431114673,0,0
2024-02-05,451.0,Lantau Island,natural,1,1,0.86101895570755,1,0
2024-02-05,505.0,Man Kee Cart Noodle,dining,1,1,0.8106087364933707,0,1
2024-02-05,525.0,Mido Café,dining,1,2,0.1033449694514274,1,1
2024-02-05,560.0,Mystic Manor,entertainment,1,1,0.9414573311805724,1,1
2024-02-05,824.0,Tai Wo Tang Café,dining,1,1,0.5188109120354056,1,0
2024-02-05,833.0,Temple St,city,1,1,0.0167708899825811,1,1
2024-02-05,872.0,The Peak Tower,city,2,2,0.8129444792866707,2,2
2024-02-05,873.0,The Peak Tram,entertainment,1,1,0.9225212931632996,0,0
2024-02-05,885.0,Tian Tan Buddha,religion,1,1,0.8892814517021179,0,1
2024-02-05,946.0,Victoria Peak,city,1,1,0.83565354347229,0,0
2024-02-05,1003.0,World of Frozen,entertainment,1,1,0.9717217087745667,1,1
2024-02-06,87.0,Canton Rd,city,1,1,0.6495800018310547,1,0
2024-02-06,296.0,Hong Kong Disneyland,entertainment,1,1,0.8260494768619537,0,1
2024-02-06,310.0,Hong Kong Park,city,1,1,0.8249053061008453,0,1
2024-02-06,794.0,Tai Chi Garden,city,1,1,0.6604953408241272,1,0
2024-02-06,815.0,Tai Po,area,1,1,0.1677933037281036,1,0
2024-02-06,913.0,Tsing Ma Bridge,city,1,1,0.8984693884849548,0,0
2024-02-06,921.0,Tsz Shan Monastery,religion,1,1,0.865080970175126,0,0
2024-02-06,944.0,Victoria Harbour,city,1,1,0.9303968846797943,0,1
2024-02-07,46.0,Bakehouse (Wan Chai),dining,2,3,0.8548209696180291,2,1
2024-02-07,96.0,Causeway Bay,area,1,2,0.9242371618747711,2,2
2024-02-07,271.0,Harbour City,shopping,1,1,0.9657208919525146,1,1
2024-02-07,295.0,Hong Kong Cultural Centre,cultural,1,1,0.1809620261192321,1,0
2024-02-07,296.0,Hong Kong Disneyland,entertainment,1,1,0.7032439569787433,0,0
2024-02-07,344.0,ICHIRAN,dining,1,1,0.8920848369598389,1,1
2024-02-07,374.0,Kam Wah Cafe & Cake Shop,dining,1,1,0.6195486336946487,0,1
2024-02-07,704.0,Shanghai St,city,1,1,0.1538599729537964,0,1
2024-02-07,874.0,The Peninsula,hotel,1,1,0.9089006781578064,0,0
2024-02-07,944.0,Victoria Harbour,city,1,1,0.9222812056541443,1,1
2024-02-08,184.0,Dragon Boat Restaurant,dining,1,1,0.31219643354415894,0,0
2024-02-09,101.0,Central,area,1,1,0.6452040672302246,1,0
2024-02-09,300.0,Hong Kong International Airport,transit,3,3,0.42538911538819474,1,1
2024-02-09,448.0,Lan Kwai Fong,cultural,2,2,0.9324897229671478,1,1
2024-02-09,451.0,Lantau Island,natural,1,1,0.9537733197212219,0,1
2024-02-09,580.0,Ngong Ping 360,entertainment,1,1,0.8955857753753662,0,0
2024-02-09,629.0,Po Lin Monastery,religion,1,1,0.7805784344673157,1,1
2024-02-10,118.0,Chek Lap Kok,natural,1,1,0.9663612246513367,0,0
2024-02-10,128.0,Chi Lin Nunnery,religion,1,1,0.7830246686935425,1,0
2024-02-10,293.0,Hong Kong Convention and Exhibition Centre,city,1,1,0.7431890964508057,1,1
2024-02-10,296.0,Hong Kong Disneyland,entertainment,2,3,0.8718468876525997,1,1
2024-02-10,364.0,K11 MUSEA,shopping,1,1,0.7284663915634155,0,1
2024-02-10,513.0,Marty's General Store,shopping,1,1,0.9362677335739136,1,1
2024-02-10,944.0,Victoria Harbour,city,1,1,0.6183713674545288,1,1
2024-02-10,995.0,Wong Tai Sin Temple,religion,1,1,0.8414207696914673,0,0
2024-02-11,101.0,Central,area,1,1,0.9695925116539001,1,1
2024-02-11,154.0,Conrad Hong Kong,hotel,1,1,0.9413359761238098,0,1
2024-02-11,296.0,Hong Kong Disneyland,entertainment,1,1,0.9223474264144897,1,0
2024-02-11,300.0,Hong Kong International Airport,transit,1,1,0.5673370957374573,1,0
2024-02-11,444.0,Lamma Island,natural,1,1,0.9162918329238892,0,1
2024-02-11,460.0,Lei Yue Mun,area,1,1,0.7780340388417244,0,0
2024-02-11,944.0,Victoria Harbour,city,1,1,0.8341536521911621,1,1
2024-02-12,101.0,Central,area,1,1,0.5896758437156677,0,1
2024-02-12,270.0,Happy Valley Racecourse,entertainment,1,1,0.4678273797035217,1,1
2024-02-12,296.0,Hong Kong Disneyland,entertainment,3,8,0.715742077678442,6,6
2024-02-12,300.0,Hong Kong International Airport,transit,3,3,0.1704180014354211,1,1
2024-02-12,598.0,Ocean Park,entertainment,1,7,0.795525755698152,7,6
2024-02-12,603.0,Old Hong Kong,city,1,1,0.6746183037757874,1,1
2024-02-12,675.0,SOGO,shopping,1,1,0.8784160614013672,0,1
2024-02-12,683.0,Sai Ying Pun,area,1,1,0.9053795337677002,0,0
2024-02-12,708.0,Shau Kei Wan,area,1,1,0.5682505369186401,1,0
2024-02-12,874.0,The Peninsula,hotel,1,1,0.8828778266906738,1,1
2024-02-13,96.0,Causeway Bay,area,1,1,0.8811771273612976,1,0
2024-02-13,101.0,Central,area,1,1,0.8673064708709717,1,1
2024-02-13,296.0,Hong Kong Disneyland,entertainment,2,2,0.828486979007721,1,1
2024-02-13,343.0,Hysan Place,shopping,1,1,0.7732279300689697,0,1
2024-02-13,364.0,K11 MUSEA,shopping,1,1,0.7935587763786316,1,1
2024-02-13,451.0,Lantau Island,natural,2,2,0.655025988817215,2,1
2024-02-13,485.0,M+,cultural,1,1,0.3107886910438537,1,0
2024-02-13,490.0,MOMA,dining,1,1,0.7847132682800293,0,0
2024-02-13,579.0,Ngong Ping,area,1,2,0.9230250120162964,1,2
2024-02-13,598.0,Ocean Park,entertainment,1,1,0.8815263509750366,1,1
2024-02-13,886.0,Times Square,shopping,1,1,0.8706115782260895,1,1
2024-02-13,907.0,Tsim Sha Tsui,area,1,2,0.060333860106766196,1,2
2024-02-13,913.0,Tsing Ma Bridge,city,1,1,0.6493951082229614,1,1
2024-02-13,944.0,Victoria Harbour,city,2,2,0.8342940509319305,2,2
2024-02-14,286.0,Hing Kee Restaurant,dining,1,1,0.10478768125176427,0,1
2024-02-14,296.0,Hong Kong Disneyland,entertainment,1,1,0.0449959374964237,0,0
2024-02-14,833.0,Temple St,city,1,1,0.386769950389862,1,0
2024-02-15,96.0,Causeway Bay,area,1,1,0.4715573489665985,1,1
2024-02-15,101.0,Central,area,2,4,0.46529228799045086,4,4
2024-02-15,104.0,Central Market,shopping,1,1,0.9346007108688354,1,1
2024-02-15,108.0,Central-Mid-Levels Escalators,city,1,1,0.14126628637313843,1,1
2024-02-15,119.0,Cheung Chau,natural,1,1,0.5627612471580505,1,1
2024-02-15,128.0,Chi Lin Nunnery,religion,1,1,0.6119359731674194,0,1
2024-02-15,300.0,Hong Kong International Airport,transit,2,3,0.3306528439745307,1,3
2024-02-15,436.0,Ladies' Market,shopping,1,1,0.7558952569961548,0,1
2024-02-15,484.0,Lung Fung Mall,shopping,1,1,0.6787180304527283,1,0
2024-02-15,541.0,Mong Kok East,transit,1,1,0.0418407842516899,1,1
2024-02-15,544.0,Mong Kok Station,transit,1,1,0.1706762108951807,1,1
2024-02-15,629.0,Po Lin Monastery,religion,1,1,0.6340772956609726,1,0
2024-02-15,691.0,Sau Wa Fong,city,1,1,0.7252417802810669,1,1
2024-02-15,800.0,Tai Kwun,cultural,1,1,0.7003276348114014,1,1
2024-02-15,833.0,Temple St,city,1,2,0.8934768885374069,1,1
2024-02-15,907.0,Tsim Sha Tsui,area,1,1,0.779007613658905,1,0
2024-02-15,946.0,Victoria Peak,city,1,1,0.4003835301846266,1,0
2024-02-16,46.0,Bakehouse (Wan Chai),dining,1,1,0.5641199946403503,0,0
2024-02-16,296.0,Hong Kong Disneyland,entertainment,1,1,0.9024410992860794,1,1
2024-02-16,300.0,Hong Kong International Airport,transit,1,1,0.5224336385726929,1,0
2024-02-16,448.0,Lan Kwai Fong,cultural,1,1,0.5271188616752625,0,0
2024-02-16,563.0,NOC,dining,1,1,0.753119707107544,1,0
2024-02-16,592.0,Not Just Coffee,dining,1,1,0.9129146933555603,0,1
2024-02-16,598.0,Ocean Park,entertainment,1,1,0.9617013335227966,1,1
2024-02-16,886.0,Times Square,shopping,1,1,0.6510561257600784,0,0
2024-02-16,944.0,Victoria Harbour,city,1,1,0.8540216684341431,0,0
2024-02-16,1042.0,iSQUARE,shopping,1,1,0.4396892488002777,0,1
2024-02-17,46.0,Bakehouse (Wan Chai),dining,1,1,0.7808378338813782,1,1
2024-02-17,106.0,Central Station,transit,1,1,0.5025435090065002,1,1
2024-02-17,137.0,Choi Hung Estate,city,1,1,0.2899566988150279,0,1
2024-02-17,278.0,Hashtag B,dining,1,1,0.8889210522174835,1,1
2024-02-17,296.0,Hong Kong Disneyland,entertainment,1,1,0.8853209912776947,1,1
2024-02-17,300.0,Hong Kong International Airport,transit,1,1,0.029657766222953796,1,0
2024-02-17,325.0,Honolulu Café,dining,1,1,0.8549427390098572,0,1
2024-02-17,326.0,Honolulu Coffee Shop,dining,1,1,0.7271563410758972,1,1
2024-02-17,344.0,ICHIRAN,dining,1,1,0.9522987008094788,1,1
2024-02-17,485.0,M+,cultural,2,3,0.8525631154576937,3,3
2024-02-17,490.0,MOMA,dining,1,1,0.8408458828926086,1,1
2024-02-17,739.0,Sneakers Street,shopping,2,2,0.5068772012988726,2,1
2024-02-17,800.0,Tai Kwun,cultural,1,1,0.6112665810755321,1,1
2024-02-17,833.0,Temple St,city,1,1,0.6871702969074249,1,1
2024-02-17,874.0,The Peninsula,hotel,1,2,0.9166450649499893,2,2
2024-02-17,875.0,The Pontiac,dining,1,1,0.8465811610221863,1,1
2024-02-17,904.0,Tseung Kwan O,area,1,1,0.7701743841171265,0,0
2024-02-17,944.0,Victoria Harbour,city,2,2,0.7256424136459827,1,2
2024-02-17,964.0,Wan Chai,area,1,1,0.7007369995117188,1,0
2024-02-18,46.0,Bakehouse (Wan Chai),dining,1,1,0.7981056272983551,0,0
2024-02-18,296.0,Hong Kong Disneyland,entertainment,1,1,0.09340523649007078,0,0
2024-02-19,366.0,Kai Kai Dessert,dining,1,1,0.8227502703666687,0,0
2024-02-19,451.0,Lantau Island,natural,1,1,0.7458327412605286,0,0
2024-02-20,40.0,BASAO,dining,1,1,0.8616362810134888,0,1
2024-02-20,128.0,Chi Lin Nunnery,religion,1,1,0.7175814708073934,1,1
2024-02-20,296.0,Hong Kong Disneyland,entertainment,2,2,0.8908572942018509,1,1
2024-02-20,364.0,K11 MUSEA,shopping,1,1,0.8783386707305908,0,0
2024-02-20,413.0,Kowloon Tin Hau Temple,religion,1,1,0.8312583565711975,1,0
2024-02-20,482.0,Lugard Road Lookout,outdoor,1,1,0.9694916605949402,1,1
2024-02-20,540.0,Mong Kok,area,1,1,0.32018375508487223,1,0
2024-02-20,565.0,Nan Lian Garden,cultural,1,1,0.9060434997081757,0,1
2024-02-20,740.0,Snoopy's World,entertainment,1,1,0.8927272260189056,0,1
2024-02-20,872.0,The Peak Tower,city,1,1,0.9070842266082764,1,1
2024-02-20,944.0,Victoria Harbour,city,1,2,0.8665469288825989,2,1
2024-02-20,946.0,Victoria Peak,city,2,4,0.7585011745492617,3,4
2024-02-20,964.0,Wan Chai,area,1,1,0.2185438126325607,1,0
2024-02-21,96.0,Causeway Bay,area,1,1,0.7699532806873322,1,0
2024-02-21,164.0,DON DON DONKI ,shopping,1,1,0.6597227454185486,0,1
2024-02-21,386.0,Kennedy Town,area,1,1,0.3280271589756012,0,0
2024-02-21,444.0,Lamma Island,natural,1,1,0.7379632989565531,0,0
2024-02-21,698.0,Sha Tin Racecourse,entertainment,1,1,0.9159383773803711,0,0
2024-02-22,101.0,Central,area,1,1,0.6694642669624753,0,0
2024-02-22,112.0,Chai Wan,area,1,1,0.1665945798158645,0,0
2024-02-22,873.0,The Peak Tram,entertainment,1,1,0.8236136436462402,0,0
2024-02-23,101.0,Central,area,2,2,0.5276531353592873,2,2
2024-02-23,183.0,Dr Sun Yat-sen Museum,cultural,1,1,0.6141256888707479,0,1
2024-02-23,197.0,East Coast Park Precinct,city,1,1,0.8512788116931915,1,0
2024-02-23,227.0,Fringe Club,cultural,1,1,0.5303543359041214,1,1
2024-02-23,291.0,Hollywood Rd,city,1,1,0.5145831257104874,0,1
2024-02-23,444.0,Lamma Island,natural,1,1,0.3301475644111633,0,1
2024-02-23,800.0,Tai Kwun,cultural,1,1,0.011010359972715378,1,0
2024-02-23,907.0,Tsim Sha Tsui,area,1,1,0.3155071437358856,1,0
2024-02-23,946.0,Victoria Peak,city,2,2,0.9226608872413635,1,1
2024-02-24,96.0,Causeway Bay,area,1,2,0.5976406186819077,2,2
2024-02-24,101.0,Central,area,1,1,0.2682540714740753,1,1
2024-02-24,446.0,Lan Fong Yuen,dining,1,1,0.7696979343891144,1,1
2024-02-24,478.0,Lucky Star Coffee Shop,dining,1,1,0.9378047585487366,1,0
2024-02-24,540.0,Mong Kok,area,1,1,0.8982807397842407,0,1
2024-02-24,629.0,Po Lin Monastery,religion,1,1,0.6193602085113525,1,0
2024-02-24,793.0,Tai Cheong Bakery,dining,1,1,0.8103822469711304,1,1
2024-02-24,804.0,Tai O,area,1,1,0.8322746624117312,0,0
2024-02-24,815.0,Tai Po,area,1,1,0.7661969065666199,0,1
2024-02-24,907.0,Tsim Sha Tsui,area,1,1,0.7259221076965332,0,0
2024-02-25,71.0,Buddhist World in the South Archway,religion,1,1,0.8988349437713623,1,1
2024-02-25,296.0,Hong Kong Disneyland,entertainment,2,4,0.8747932637731235,3,2
2024-02-25,451.0,Lantau Island,natural,2,3,0.8269189496835073,2,3
2024-02-25,580.0,Ngong Ping 360,entertainment,1,1,0.868510365486145,0,1
2024-02-25,598.0,Ocean Park,entertainment,1,2,0.9142411649227142,2,2
2024-02-25,629.0,Po Lin Monastery,religion,2,2,0.9068026542663574,2,1
2024-02-25,716.0,Shek Tong Tsui Market and Cooked Food Centre,shopping,1,1,0.145872950553894,0,1
2024-02-25,816.0,Tai Po Hui,shopping,1,1,0.7066632211208344,1,0
2024-02-25,841.0,The Cheesecake Factory,dining,1,1,0.8950641751289368,0,0
2024-02-25,873.0,The Peak Tram,entertainment,1,1,0.8533588647842407,1,0
2024-02-25,946.0,Victoria Peak,city,1,1,0.841310903429985,0,1
2024-02-25,995.0,Wong Tai Sin Temple,religion,1,1,0.5689870119094849,0,0
2024-02-26,307.0,Hong Kong Observation Wheel,entertainment,1,1,0.8978910446166992,1,0
2024-02-26,663.0,Repulse Bay,natural,1,1,0.2221781015396118,0,1
2024-02-26,675.0,SOGO,shopping,1,1,0.27279731072485447,0,1
2024-02-26,803.0,Tai Mo Shan,outdoor,1,1,0.8747238516807556,0,0
2024-02-26,913.0,Tsing Ma Bridge,city,1,1,0.8009476065635681,1,0
2024-02-26,946.0,Victoria Peak,city,1,1,0.6977400779724121,0,0
2024-02-27,44.0,Bakehouse (Causeway Bay),dining,1,1,0.6013983289400736,1,1
2024-02-27,96.0,Causeway Bay,area,1,2,0.591481087108453,1,2
2024-02-27,101.0,Central,area,1,1,0.6135055422782898,1,1
2024-02-27,141.0,Chuen Kee Seafood Restaurant,dining,1,1,0.9498105645179749,1,0
2024-02-27,295.0,Hong Kong Cultural Centre,cultural,1,1,0.8232084512710571,1,1
2024-02-27,296.0,Hong Kong Disneyland,entertainment,2,2,0.8474921564261119,0,1
2024-02-27,300.0,Hong Kong International Airport,transit,2,2,0.06747414125129579,1,1
2024-02-27,323.0,Hong Kong Zoological and Botanical Gardens,city,1,1,0.7037891695896784,0,1
2024-02-27,334.0,Hung Hom Kwun Yum Temple,religion,1,1,0.8111843665440878,1,1
2024-02-27,413.0,Kowloon Tin Hau Temple,religion,1,1,0.305170863866806,1,1
2024-02-27,436.0,Ladies' Market,shopping,1,1,0.7983677387237549,1,1
2024-02-27,460.0,Lei Yue Mun,area,1,1,0.7815109491348267,1,1
2024-02-27,485.0,M+,cultural,1,1,0.6846626400947571,1,0
2024-02-27,494.0,Madame Tussauds,cultural,1,1,0.6270970106124878,1,1
2024-02-27,540.0,Mong Kok,area,1,2,0.3452686630189419,2,2
2024-02-27,546.0,Monster Building,city,1,1,0.1611663550138473,1,1
2024-02-27,598.0,Ocean Park,entertainment,1,1,0.8381802439689636,1,1
2024-02-27,635.0,Prince Edward,area,1,1,0.7915949076414108,1,1
