video_date,origin_poi_id,origin_poi_name,origin_poi_cate,dest_poi_id,dest_poi_name,dest_poi_cate,flow_n,avg_edge_sentiment
2025-04-14,296,Hong Kong Disneyland,entertainment,364,K11 MUSEA,shopping,1,0.5910889580845833
2025-04-14,296,Hong Kong Disneyland,entertainment,494,Madame Tussauds,cultural,1,0.9431803524494171
2025-04-14,296,Hong Kong Disneyland,entertainment,580,Ngong Ping 360,entertainment,1,0.9093177020549774
2025-04-14,296,Hong Kong Disneyland,entertainment,598,Ocean Park,entertainment,2,0.7833186760544777
2025-04-14,296,Hong Kong Disneyland,entertainment,873,The Peak Tram,entertainment,1,0.696377158164978
2025-04-14,296,Hong Kong Disneyland,entertainment,944,Victoria Harbour,city,1,0.9301790595054626
2025-04-14,296,Hong Kong Disneyland,entertainment,946,Victoria Peak,city,1,0.767399400472641
2025-04-14,296,Hong Kong Disneyland,entertainment,1003,World of Frozen,entertainment,1,0.9033231921494007
2025-04-14,300,Hong Kong International Airport,transit,296,Hong Kong Disneyland,entertainment,1,0.5083986613899469
2025-04-14,300,Hong Kong International Airport,transit,364,K11 MUSEA,shopping,1,0.04687105305492875
2025-04-14,300,Hong Kong International Airport,transit,913,Tsing Ma Bridge,city,1,0.517314687371254
2025-04-14,300,Hong Kong International Airport,transit,944,Victoria Harbour,city,1,0.5108945444226265
2025-04-14,300,Hong Kong International Airport,transit,946,Victoria Peak,city,1,0.3667999096214771
2025-04-14,300,Hong Kong International Airport,transit,975,West Kowloon,area,1,0.5063966661691666
2025-04-14,301,Hong Kong Island,natural,451,Lantau Island,natural,1,0.8692164719104767
2025-04-14,301,Hong Kong Island,natural,946,Victoria Peak,city,1,0.9167509078979492
2025-04-14,304,Hong Kong Museum of Art,cultural,296,Hong Kong Disneyland,entertainment,1,0.2715591788291931
2025-04-14,304,Hong Kong Museum of Art,cultural,557,Museum of Art,cultural,1,0.8115969449281693
2025-04-14,304,Hong Kong Museum of Art,cultural,944,Victoria Harbour,city,1,0.5202950537204742
2025-04-14,307,Hong Kong Observation Wheel,entertainment,293,Hong Kong Convention and Exhibition Centre,city,1,0.5798246562480927
2025-04-14,307,Hong Kong Observation Wheel,entertainment,296,Hong Kong Disneyland,entertainment,1,0.8983755111694336
2025-04-14,307,Hong Kong Observation Wheel,entertainment,404,Kowloon,area,1,0.5175336562097071
2025-04-14,310,Hong Kong Park,city,296,Hong Kong Disneyland,entertainment,1,0.7839986979961395
2025-04-14,310,Hong Kong Park,city,528,Milk Café,dining,1,0.6830097138881683
2025-04-14,310,Hong Kong Park,city,565,Nan Lian Garden,cultural,1,0.8963934183120728
2025-04-14,323,Hong Kong Zoological and Botanical Gardens,city,598,Ocean Park,entertainment,1,0.4763048505410552
2025-04-14,364,K11 MUSEA,shopping,300,Hong Kong International Airport,transit,1,0.043696496635675416
2025-04-14,364,K11 MUSEA,shopping,944,Victoria Harbour,city,1,0.5143727660179138
2025-04-14,382,Kau Kee,dining,291,Hollywood Rd,city,1,0.29218558967113495
2025-04-14,386,Kennedy Town,area,101,Central,area,1,0.8006646484136581
2025-04-14,386,Kennedy Town,area,907,Tsim Sha Tsui,area,1,0.8575102090835571
2025-04-14,413,Kowloon Tin Hau Temple,religion,815,Tai Po,area,1,0.7678436934947968
2025-04-14,451,Lantau Island,natural,580,Ngong Ping 360,entertainment,1,0.491407573223114
2025-04-14,451,Lantau Island,natural,629,Po Lin Monastery,religion,1,0.853823110461235
2025-04-14,451,Lantau Island,natural,815,Tai Po,area,1,0.6208606630563736
2025-04-14,490,MOMA,dining,364,K11 MUSEA,shopping,1,0.8696538060903549
2025-04-14,494,Madame Tussauds,cultural,295,Hong Kong Cultural Centre,cultural,1,0.7007976919412613
2025-04-14,506,Man Mo Temple,religion,304,Hong Kong Museum of Art,cultural,1,0.2361641377210617
2025-04-14,506,Man Mo Temple,religion,323,Hong Kong Zoological and Botanical Gardens,city,1,0.29655235167592764
2025-04-14,528,Milk Café,dining,46,Bakehouse (Wan Chai),dining,1,0.6660490483045578
2025-04-14,540,Mong Kok,area,358,Jordan,area,1,0.8575882315635681
2025-04-14,557,Museum of Art,cultural,944,Victoria Harbour,city,1,0.8302444815635681
2025-04-14,565,Nan Lian Garden,cultural,310,Hong Kong Park,city,1,0.9317620694637299
2025-04-14,580,Ngong Ping 360,entertainment,101,Central,area,1,0.41936464607715607
2025-04-14,580,Ngong Ping 360,entertainment,307,Hong Kong Observation Wheel,entertainment,1,0.9253182113170624
2025-04-14,580,Ngong Ping 360,entertainment,815,Tai Po,area,1,0.1333893071860075
2025-04-14,598,Ocean Park,entertainment,296,Hong Kong Disneyland,entertainment,1,0.691257156431675
2025-04-14,598,Ocean Park,entertainment,506,Man Mo Temple,religion,1,0.7010452747344971
2025-04-14,598,Ocean Park,entertainment,946,Victoria Peak,city,2,0.8369433879852295
2025-04-14,629,Po Lin Monastery,religion,128,Chi Lin Nunnery,religion,1,0.7495758235454559
2025-04-14,629,Po Lin Monastery,religion,296,Hong Kong Disneyland,entertainment,1,0.8436031341552734
2025-04-14,629,Po Lin Monastery,religion,451,Lantau Island,natural,2,0.7636684849858284
2025-04-14,629,Po Lin Monastery,religion,627,Plaza Hollywood,shopping,1,0.7900004982948303
2025-04-14,629,Po Lin Monastery,religion,814,Tai Ping Shan,outdoor,1,0.7916476726531982
2025-04-14,713,Shek O Beach,natural,817,Tai Tam,area,1,0.8371826410293579
2025-04-14,733,Sky 100,city,301,Hong Kong Island,natural,1,0.4616092052310705
2025-04-14,733,Sky 100,city,451,Lantau Island,natural,1,0.6071195647120475
2025-04-14,753,Stanley,area,413,Kowloon Tin Hau Temple,religion,1,0.5871009528636932
2025-04-14,768,Stone Slab Street,city,104,Central Market,shopping,1,0.5242027826607227
2025-04-14,814,Tai Ping Shan,outdoor,296,Hong Kong Disneyland,entertainment,1,0.9242488145828247
2025-04-14,815,Tai Po,area,629,Po Lin Monastery,religion,2,0.5608973726630211
2025-04-14,815,Tai Po,area,713,Shek O Beach,natural,1,0.7514259219169617
2025-04-14,866,The ONE,shopping,251,Granville Rd,city,1,0.07887844741344449
2025-04-14,869,The Peak Galleria,shopping,300,Hong Kong International Airport,transit,1,0.44842759892344475
2025-04-14,873,The Peak Tram,entertainment,629,Po Lin Monastery,religion,1,0.5968979001045227
2025-04-14,874,The Peninsula,hotel,101,Central,area,1,0.7896739840507507
2025-04-14,874,The Peninsula,hotel,145,Chungking Mansions,city,1,0.48341014236211777
2025-04-14,907,Tsim Sha Tsui,area,101,Central,area,1,0.814211368560791
2025-04-14,907,Tsim Sha Tsui,area,540,Mong Kok,area,1,0.8194588025410969
2025-04-14,907,Tsim Sha Tsui,area,944,Victoria Harbour,city,1,0.7508713960647583
2025-04-14,913,Tsing Ma Bridge,city,540,Mong Kok,area,1,0.45724416337907314
2025-04-14,916,Tsuen Wan,area,296,Hong Kong Disneyland,entertainment,1,0.7874455749988556
2025-04-14,944,Victoria Harbour,city,293,Hong Kong Convention and Exhibition Centre,city,1,0.8462193012237549
2025-04-14,944,Victoria Harbour,city,874,The Peninsula,hotel,2,0.8447249040007592
2025-04-14,946,Victoria Peak,city,296,Hong Kong Disneyland,entertainment,2,0.831522469719251
2025-04-14,946,Victoria Peak,city,869,The Peak Galleria,shopping,1,0.668250173330307
2025-04-14,975,West Kowloon,area,300,Hong Kong International Airport,transit,1,0.7146023064851761
2025-04-14,977,West Kowloon Cultural District,cultural,307,Hong Kong Observation Wheel,entertainment,1,0.8891704976558685
2025-04-14,1003,World of Frozen,entertainment,296,Hong Kong Disneyland,entertainment,1,0.8511426054562132
2025-04-14,1025,Ying Kee Noodle,dining,96,Causeway Bay,area,1,0.5645593404769897
2025-04-15,3,1881 Heritage,shopping,87,Canton Rd,city,1,0.3367392619450887
2025-04-15,17,Adventureland,entertainment,296,Hong Kong Disneyland,entertainment,2,0.7230178887645403
2025-04-15,37,Avenue Of Stars,city,295,Hong Kong Cultural Centre,cultural,1,0.7331211616595585
2025-04-15,46,Bakehouse (Wan Chai),dining,300,Hong Kong International Airport,transit,1,0.4289621288577715
2025-04-15,55,Big Wave Bay,natural,802,Tai Long Wan,natural,1,0.8529038429260254
2025-04-15,72,Bute St,city,733,Sky 100,city,1,0.7386328876018524
2025-04-15,87,Canton Rd,city,434,LOUIS VUITTON,shopping,1,0.459661250313123
2025-04-15,101,Central,area,610,PMQ,shopping,1,0.5153576135635376
2025-04-15,112,Chai Wan,area,964,Wan Chai,area,1,0.03246276825666425
2025-04-15,125,Cheung Kong Center,city,295,Hong Kong Cultural Centre,cultural,1,0.5389019250869751
2025-04-15,128,Chi Lin Nunnery,religion,293,Hong Kong Convention and Exhibition Centre,city,1,0.7549556493759155
2025-04-15,128,Chi Lin Nunnery,religion,629,Po Lin Monastery,religion,1,0.8339654952287674
2025-04-15,145,Chungking Mansions,city,407,Kowloon Mosque And Islamic Centre,city,1,0.5768615007400513
2025-04-15,150,Clock Tower,cultural,295,Hong Kong Cultural Centre,cultural,1,0.3543533384799957
2025-04-15,150,Clock Tower,cultural,546,Monster Building,city,1,0.6804709434509277
2025-04-15,180,Disney's Hollywood Hotel,hotel,296,Hong Kong Disneyland,entertainment,1,0.6333602493007977
2025-04-15,189,Dragon's Back,outdoor,801,Tai Lam Chung Reservoir,natural,1,0.836235523223877
2025-04-15,189,Dragon's Back,outdoor,820,Tai Tam Reservoir,natural,1,0.8543061017990112
2025-04-15,293,Hong Kong Convention and Exhibition Centre,city,504,Mammy Pancake,dining,1,0.6457717642188072
2025-04-15,293,Hong Kong Convention and Exhibition Centre,city,826,Tai Wong Yeh Temple,religion,1,0.540958359837532
2025-04-15,295,Hong Kong Cultural Centre,cultural,150,Clock Tower,cultural,1,0.7588469237089157
2025-04-15,295,Hong Kong Cultural Centre,cultural,300,Hong Kong International Airport,transit,1,0.33977179415524006
2025-04-15,295,Hong Kong Cultural Centre,cultural,364,K11 MUSEA,shopping,1,0.2689264863729477
2025-04-15,296,Hong Kong Disneyland,entertainment,17,Adventureland,entertainment,2,0.7367362305521965
2025-04-15,296,Hong Kong Disneyland,entertainment,180,Disney's Hollywood Hotel,hotel,1,0.6995194181799889
2025-04-15,296,Hong Kong Disneyland,entertainment,300,Hong Kong International Airport,transit,4,0.6226130803677671
2025-04-15,296,Hong Kong Disneyland,entertainment,307,Hong Kong Observation Wheel,entertainment,1,0.39738786593079567
2025-04-15,296,Hong Kong Disneyland,entertainment,312,Hong Kong Science Museum,cultural,1,0.7934916615486145
2025-04-15,296,Hong Kong Disneyland,entertainment,413,Kowloon Tin Hau Temple,religion,1,0.838784315756389
2025-04-15,296,Hong Kong Disneyland,entertainment,446,Lan Fong Yuen,dining,1,0.42552321869879955
2025-04-15,296,Hong Kong Disneyland,entertainment,543,Mong Kok Night Market,shopping,1,0.7721974074840545
2025-04-15,296,Hong Kong Disneyland,entertainment,598,Ocean Park,entertainment,4,0.8503769049659753
2025-04-15,296,Hong Kong Disneyland,entertainment,603,Old Hong Kong,city,1,0.4796666610054671
2025-04-15,296,Hong Kong Disneyland,entertainment,898,Toy Story Land,entertainment,1,0.8629863925955512
2025-04-15,296,Hong Kong Disneyland,entertainment,1003,World of Frozen,entertainment,2,0.8979735404253006
2025-04-15,300,Hong Kong International Airport,transit,46,Bakehouse (Wan Chai),dining,1,0.3250599578022957
2025-04-15,300,Hong Kong International Airport,transit,128,Chi Lin Nunnery,religion,1,0.5797535125166178
2025-04-15,300,Hong Kong International Airport,transit,145,Chungking Mansions,city,1,0.5576475262641907
2025-04-15,300,Hong Kong International Airport,transit,146,Citygate Outlets,shopping,1,0.21708006411790842
2025-04-15,300,Hong Kong International Airport,transit,150,Clock Tower,cultural,1,0.21685744076967234
2025-04-15,300,Hong Kong International Airport,transit,407,Kowloon Mosque And Islamic Centre,city,1,0.36771468818187714
2025-04-15,300,Hong Kong International Airport,transit,913,Tsing Ma Bridge,city,1,0.1576689444482326
2025-04-15,301,Hong Kong Island,natural,946,Victoria Peak,city,1,0.8084183782339096
2025-04-15,307,Hong Kong Observation Wheel,entertainment,8,AIA Carnival,entertainment,1,0.8183954507112503
2025-04-15,307,Hong Kong Observation Wheel,entertainment,296,Hong Kong Disneyland,entertainment,1,0.46796904876828194
2025-04-15,307,Hong Kong Observation Wheel,entertainment,312,Hong Kong Science Museum,cultural,1,0.683700442314148
2025-04-15,307,Hong Kong Observation Wheel,entertainment,885,Tian Tan Buddha,religion,1,0.8572869300842285
2025-04-15,307,Hong Kong Observation Wheel,entertainment,944,Victoria Harbour,city,1,0.8686754405498505
2025-04-15,310,Hong Kong Park,city,567,Nathan Rd,city,1,0.5993892848491669
2025-04-15,312,Hong Kong Science Museum,cultural,296,Hong Kong Disneyland,entertainment,1,0.7108366259119727
2025-04-15,312,Hong Kong Science Museum,cultural,944,Victoria Harbour,city,1,0.49163468182086945
2025-04-15,353,Jardine's Lookout,outdoor,803,Tai Mo Shan,outdoor,2,0.7980240248143673
2025-04-15,356,Jenny Bakery,dining,907,Tsim Sha Tsui,area,1,0.4153241366147995
2025-04-15,364,K11 MUSEA,shopping,304,Hong Kong Museum of Art,cultural,1,0.27722558379173273
2025-04-15,407,Kowloon Mosque And Islamic Centre,city,300,Hong Kong International Airport,transit,1,0.4294748604297638
2025-04-15,413,Kowloon Tin Hau Temple,religion,310,Hong Kong Park,city,1,0.8617807626724243
2025-04-15,413,Kowloon Tin Hau Temple,religion,504,Mammy Pancake,dining,1,0.8383567929267883
2025-04-15,430,Kwun Yum Temple,religion,46,Bakehouse (Wan Chai),dining,1,0.7301284968852997
2025-04-15,434,LOUIS VUITTON,shopping,944,Victoria Harbour,city,1,0.5864966511726379
2025-04-15,436,Ladies' Market,shopping,72,Bute St,city,1,0.4611389935016632
2025-04-15,446,Lan Fong Yuen,dining,704,Shanghai St,city,1,0.7284632921218872
2025-04-15,451,Lantau Island,natural,580,Ngong Ping 360,entertainment,1,0.9232330992817879
2025-04-15,451,Lantau Island,natural,629,Po Lin Monastery,religion,1,0.8060653358697891
2025-04-15,451,Lantau Island,natural,944,Victoria Harbour,city,1,0.8930063843727112
2025-04-15,471,Lo Pan Temple,religion,946,Victoria Peak,city,1,0.37301723659038544
2025-04-15,504,Mammy Pancake,dining,296,Hong Kong Disneyland,entertainment,1,0.453602728433907
2025-04-15,504,Mammy Pancake,dining,399,Kinsman,dining,1,0.5303679928183556
2025-04-15,540,Mong Kok,area,874,The Peninsula,hotel,1,0.044667689129710156
2025-04-15,546,Monster Building,city,584,Ngong Ping Village,cultural,1,0.7384592890739441
2025-04-15,565,Nan Lian Garden,cultural,540,Mong Kok,area,1,0.5460516288876534
2025-04-15,567,Nathan Rd,city,101,Central,area,1,0.5087468028068542
2025-04-15,580,Ngong Ping 360,entertainment,37,Avenue Of Stars,city,1,0.794928749402364
2025-04-15,580,Ngong Ping 360,entertainment,296,Hong Kong Disneyland,entertainment,1,0.9342375248670578
2025-04-15,584,Ngong Ping Village,cultural,629,Po Lin Monastery,religion,1,0.7363655219475429
2025-04-15,584,Ngong Ping Village,cultural,925,Tung Chung,area,1,0.4998719245195389
2025-04-15,598,Ocean Park,entertainment,296,Hong Kong Disneyland,entertainment,3,0.6970783702623194
2025-04-15,598,Ocean Park,entertainment,300,Hong Kong International Airport,transit,1,0.48344239778816694
2025-04-15,598,Ocean Park,entertainment,733,Sky 100,city,1,0.9021357446908951
2025-04-15,603,Old Hong Kong,city,296,Hong Kong Disneyland,entertainment,1,0.8959260135889053
2025-04-15,629,Po Lin Monastery,religion,128,Chi Lin Nunnery,religion,1,0.5432708486914635
2025-04-15,629,Po Lin Monastery,religion,296,Hong Kong Disneyland,entertainment,1,0.7891267607609431
2025-04-15,629,Po Lin Monastery,religion,471,Lo Pan Temple,religion,1,0.1844580844044685
2025-04-15,629,Po Lin Monastery,religion,565,Nan Lian Garden,cultural,1,0.8331612199544907
2025-04-15,646,Queen's Road,city,873,The Peak Tram,entertainment,1,0.46364413294941187
2025-04-15,663,Repulse Bay,natural,296,Hong Kong Disneyland,entertainment,1,0.648377058321032
2025-04-15,704,Shanghai St,city,436,Ladies' Market,shopping,1,0.4615412652492523
2025-04-15,714,Shek O Peak,outdoor,817,Tai Tam,area,1,0.5203559100627899
2025-04-15,733,Sky 100,city,584,Ngong Ping Village,cultural,1,0.7289085239171982
2025-04-15,761,Star Ferry Pier,transit,307,Hong Kong Observation Wheel,entertainment,1,0.8326148688793182
2025-04-15,801,Tai Lam Chung Reservoir,natural,820,Tai Tam Reservoir,natural,1,0.8553580939769745
2025-04-15,802,Tai Long Wan,natural,55,Big Wave Bay,natural,1,0.4325278289616108
2025-04-15,803,Tai Mo Shan,outdoor,353,Jardine's Lookout,outdoor,2,0.7149348668754101
2025-04-15,803,Tai Mo Shan,outdoor,714,Shek O Peak,outdoor,1,0.4454982578754425
2025-04-15,815,Tai Po,area,663,Repulse Bay,natural,1,0.3980700820684433
2025-04-15,817,Tai Tam,area,802,Tai Long Wan,natural,1,0.39253707602620125
2025-04-15,817,Tai Tam,area,803,Tai Mo Shan,outdoor,1,0.7623249888420105
2025-04-15,817,Tai Tam,area,820,Tai Tam Reservoir,natural,1,0.8575599789619446
2025-04-15,820,Tai Tam Reservoir,natural,189,Dragon's Back,outdoor,2,0.854309931397438
2025-04-15,820,Tai Tam Reservoir,natural,817,Tai Tam,area,1,0.9411148130893707
2025-04-15,826,Tai Wong Yeh Temple,religion,815,Tai Po,area,1,0.3986445516347885
2025-04-15,833,Temple St,city,296,Hong Kong Disneyland,entertainment,1,0.6549353897571564
2025-04-15,872,The Peak Tower,city,451,Lantau Island,natural,1,0.7023885846138
2025-04-15,872,The Peak Tower,city,946,Victoria Peak,city,1,0.8936646282672882
2025-04-15,873,The Peak Tram,entertainment,872,The Peak Tower,city,1,0.753402829170227
2025-04-15,873,The Peak Tram,entertainment,946,Victoria Peak,city,1,0.8489600270986557
2025-04-15,877,The Ritz-Carlton,hotel,944,Victoria Harbour,city,1,0.6577522158622742
2025-04-15,885,Tian Tan Buddha,religion,413,Kowloon Tin Hau Temple,religion,1,0.7977445721626282
2025-04-15,885,Tian Tan Buddha,religion,580,Ngong Ping 360,entertainment,1,0.9098961651325226
2025-04-15,898,Toy Story Land,entertainment,296,Hong Kong Disneyland,entertainment,1,0.9182808356625694
2025-04-15,921,Tsz Shan Monastery,religion,296,Hong Kong Disneyland,entertainment,1,0.560648038983345
2025-04-15,925,Tung Chung,area,451,Lantau Island,natural,1,0.6428701058030128
2025-04-15,944,Victoria Harbour,city,296,Hong Kong Disneyland,entertainment,2,0.7505720319847266
2025-04-15,944,Victoria Harbour,city,307,Hong Kong Observation Wheel,entertainment,1,0.8660306334495544
2025-04-15,944,Victoria Harbour,city,629,Po Lin Monastery,religion,1,0.5533724874258041
2025-04-15,944,Victoria Harbour,city,946,Victoria Peak,city,1,0.40115150436758995
2025-04-15,944,Victoria Harbour,city,975,West Kowloon,area,1,0.6192628592252731
2025-04-15,946,Victoria Peak,city,296,Hong Kong Disneyland,entertainment,1,0.7730954278792654
2025-04-15,946,Victoria Peak,city,873,The Peak Tram,entertainment,2,0.7483647242188454
2025-04-15,946,Victoria Peak,city,944,Victoria Harbour,city,1,0.44512609764933586
2025-04-15,964,Wan Chai,area,103,Central Ferry Pier,transit,1,0.1769647691398859
2025-04-15,964,Wan Chai,area,944,Victoria Harbour,city,1,0.5758457481861115
2025-04-15,975,West Kowloon,area,3,1881 Heritage,shopping,1,0.33149614930152893
2025-04-15,995,Wong Tai Sin Temple,religion,629,Po Lin Monastery,religion,1,0.23836416751146317
2025-04-15,1003,World of Frozen,entertainment,296,Hong Kong Disneyland,entertainment,2,0.8813950133166815
