video_date,poi_a_id,poi_a_name,poi_a_cate,poi_b_id,poi_b_name,poi_b_cate,cooccur_n,avg_journey_sentiment
2024-10-15,189,Dragon's Back,Outdoor,714,Shek O Peak,Outdoor,1,0.6667597904801369
2024-10-15,189,Dragon's Back,Outdoor,803,Tai Mo Shan,Outdoor,1,0.6667597904801369
2024-10-15,189,Dragon's Back,Outdoor,946,Victoria Peak,Cityscape,1,0.6667597904801369
2024-10-15,189,Dragon's Back,Outdoor,953,Vission Bakery,Dining,1,0.6667597904801369
2024-10-15,211,Fantasyland,Entertainment,296,Hong Kong Disneyland,Entertainment,1,0.874688883090303
2024-10-15,211,Fantasyland,Entertainment,898,Toy Story Land,Entertainment,1,0.874688883090303
2024-10-15,228,Frozen Ever After,Entertainment,296,Hong Kong Disneyland,Entertainment,1,0.6271374528833983
2024-10-15,228,Frozen Ever After,Entertainment,300,Hong Kong International Airport,Transit,1,0.6271374528833983
2024-10-15,228,Frozen Ever After,Entertainment,324,Hong Kong-Zhuhai-Macao Bridge,Cityscape,1,0.6271374528833983
2024-10-15,228,Frozen Ever After,Entertainment,366,Kai Kai Dessert,Dining,1,0.6271374528833983
2024-10-15,293,Hong Kong Convention and Exhibition Centre,Cityscape,296,Hong Kong Disneyland,Entertainment,1,0.7354038855992258
2024-10-15,293,Hong Kong Convention and Exhibition Centre,Cityscape,598,Ocean Park,Entertainment,1,0.7354038855992258
2024-10-15,293,Hong Kong Convention and Exhibition Centre,Cityscape,599,Ocean Park Station,Transit,1,0.7354038855992258
2024-10-15,293,Hong Kong Convention and Exhibition Centre,Cityscape,944,Victoria Harbour,Cityscape,1,0.7354038855992258
2024-10-15,293,Hong Kong Convention and Exhibition Centre,Cityscape,972,Water World,Entertainment,1,0.7354038855992258
2024-10-15,295,Hong Kong Cultural Centre,Cultural,873,The Peak Tram,Entertainment,1,0.7282967418432236
2024-10-15,296,Hong Kong Disneyland,Entertainment,300,Hong Kong International Airport,Transit,3,0.7149632225440749
2024-10-15,296,Hong Kong Disneyland,Entertainment,307,Hong Kong Observation Wheel,Entertainment,1,0.909482765197754
2024-10-15,296,Hong Kong Disneyland,Entertainment,324,Hong Kong-Zhuhai-Macao Bridge,Cityscape,2,0.6535139009366644
2024-10-15,296,Hong Kong Disneyland,Entertainment,342,Hyperspace Mountain,Entertainment,1,0.7624885764110972
2024-10-15,296,Hong Kong Disneyland,Entertainment,366,Kai Kai Dessert,Dining,1,0.6271374528833983
2024-10-15,296,Hong Kong Disneyland,Entertainment,404,Kowloon,area,1,0.31291653158841654
2024-10-15,296,Hong Kong Disneyland,Entertainment,451,Lantau Island,Natural,1,0.8172882629174089
2024-10-15,296,Hong Kong Disneyland,Entertainment,506,Man Mo Temple,Religious,1,0.4891139684865872
2024-10-15,296,Hong Kong Disneyland,Entertainment,540,Mong Kok,area,1,0.8333891762627496
2024-10-15,296,Hong Kong Disneyland,Entertainment,560,Mystic Manor,Entertainment,2,0.8899193725714254
2024-10-15,296,Hong Kong Disneyland,Entertainment,565,Nan Lian Garden,Cultural,1,0.8702011108398438
2024-10-15,296,Hong Kong Disneyland,Entertainment,598,Ocean Park,Entertainment,4,0.6937728613257013
2024-10-15,296,Hong Kong Disneyland,Entertainment,599,Ocean Park Station,Transit,1,0.7354038855992258
2024-10-15,296,Hong Kong Disneyland,Entertainment,629,Po Lin Monastery,Religious,1,0.8702011108398438
2024-10-15,296,Hong Kong Disneyland,Entertainment,886,Times Square,Shopping,1,0.4891139684865872
2024-10-15,296,Hong Kong Disneyland,Entertainment,897,Tomorrowland,Entertainment,1,0.9426029518577789
2024-10-15,296,Hong Kong Disneyland,Entertainment,898,Toy Story Land,Entertainment,1,0.874688883090303
2024-10-15,296,Hong Kong Disneyland,Entertainment,907,Tsim Sha Tsui,area,1,0.916874498128891
2024-10-15,296,Hong Kong Disneyland,Entertainment,944,Victoria Harbour,Cityscape,1,0.7354038855992258
2024-10-15,296,Hong Kong Disneyland,Entertainment,946,Victoria Peak,Cityscape,1,0.8172882629174089
2024-10-15,296,Hong Kong Disneyland,Entertainment,972,Water World,Entertainment,1,0.7354038855992258
2024-10-15,296,Hong Kong Disneyland,Entertainment,1003,World of Frozen,Entertainment,1,0.9426029518577789
2024-10-15,300,Hong Kong International Airport,Transit,324,Hong Kong-Zhuhai-Macao Bridge,Cityscape,2,0.6535139009366644
2024-10-15,300,Hong Kong International Airport,Transit,339,Hyatt Centric,Hotel,1,0.6667597904801369
2024-10-15,300,Hong Kong International Airport,Transit,364,K11 MUSEA,Shopping,1,0.5624277417858442
2024-10-15,300,Hong Kong International Airport,Transit,366,Kai Kai Dessert,Dining,1,0.6271374528833983
2024-10-15,300,Hong Kong International Airport,Transit,378,Kamcentre Roast Goose,Dining,1,0.6691256115833919
2024-10-15,300,Hong Kong International Airport,Transit,404,Kowloon,area,2,0.7565028463800749
2024-10-15,300,Hong Kong International Airport,Transit,540,Mong Kok,area,1,0.5624277417858442
2024-10-15,300,Hong Kong International Airport,Transit,566,Nathan Hotel,Hotel,1,0.6691256115833919
2024-10-15,300,Hong Kong International Airport,Transit,714,Shek O Peak,Outdoor,1,0.6667597904801369
2024-10-15,300,Hong Kong International Airport,Transit,803,Tai Mo Shan,Outdoor,1,0.6667597904801369
2024-10-15,300,Hong Kong International Airport,Transit,833,Temple St,Cityscape,1,0.5624277417858442
2024-10-15,300,Hong Kong International Airport,Transit,907,Tsim Sha Tsui,area,1,0.3776470124721527
2024-10-15,300,Hong Kong International Airport,Transit,944,Victoria Harbour,Cityscape,1,0.5624277417858442
2024-10-15,300,Hong Kong International Airport,Transit,946,Victoria Peak,Cityscape,1,0.6667597904801369
2024-10-15,300,Hong Kong International Airport,Transit,953,Vission Bakery,Dining,1,0.6667597904801369
2024-10-15,300,Hong Kong International Airport,Transit,1013,Yau Ma Tei,area,1,0.3776470124721527
2024-10-15,307,Hong Kong Observation Wheel,Entertainment,598,Ocean Park,Entertainment,1,0.909482765197754
2024-10-15,312,Hong Kong Science Museum,Cultural,733,Sky 100,Cityscape,1,0.9035818378130595
2024-10-15,324,Hong Kong-Zhuhai-Macao Bridge,Cityscape,366,Kai Kai Dessert,Dining,1,0.6271374528833983
2024-10-15,339,Hyatt Centric,Hotel,404,Kowloon,area,1,0.6667597904801369
2024-10-15,339,Hyatt Centric,Hotel,714,Shek O Peak,Outdoor,1,0.6667597904801369
2024-10-15,339,Hyatt Centric,Hotel,803,Tai Mo Shan,Outdoor,1,0.6667597904801369
2024-10-15,339,Hyatt Centric,Hotel,946,Victoria Peak,Cityscape,1,0.6667597904801369
2024-10-15,339,Hyatt Centric,Hotel,953,Vission Bakery,Dining,1,0.6667597904801369
2024-10-15,344,ICHIRAN,Dining,374,Kam Wah Cafe & Cake Shop,Dining,1,0.8194869170586268
2024-10-15,344,ICHIRAN,Dining,770,Sukiya,Dining,1,0.8194869170586268
2024-10-15,364,K11 MUSEA,Shopping,540,Mong Kok,area,1,0.5624277417858442
2024-10-15,364,K11 MUSEA,Shopping,833,Temple St,Cityscape,1,0.5624277417858442
2024-10-15,364,K11 MUSEA,Shopping,944,Victoria Harbour,Cityscape,1,0.5624277417858442
2024-10-15,374,Kam Wah Cafe & Cake Shop,Dining,770,Sukiya,Dining,1,0.8194869170586268
2024-10-15,378,Kamcentre Roast Goose,Dining,566,Nathan Hotel,Hotel,1,0.6691256115833919
2024-10-15,404,Kowloon,area,598,Ocean Park,Entertainment,1,0.31291653158841654
2024-10-15,404,Kowloon,area,714,Shek O Peak,Outdoor,1,0.6667597904801369
2024-10-15,404,Kowloon,area,803,Tai Mo Shan,Outdoor,1,0.6667597904801369
2024-10-15,404,Kowloon,area,946,Victoria Peak,Cityscape,1,0.6667597904801369
2024-10-15,404,Kowloon,area,953,Vission Bakery,Dining,1,0.6667597904801369
2024-10-15,451,Lantau Island,Natural,506,Man Mo Temple,Religious,1,0.655245378613472
2024-10-15,451,Lantau Island,Natural,598,Ocean Park,Entertainment,1,0.8172882629174089
2024-10-15,451,Lantau Island,Natural,629,Po Lin Monastery,Religious,2,0.9089227825403213
2024-10-15,451,Lantau Island,Natural,733,Sky 100,Cityscape,1,0.8741649309794107
2024-10-15,451,Lantau Island,Natural,885,Tian Tan Buddha,Religious,1,0.8741649309794107
2024-10-15,451,Lantau Island,Natural,946,Victoria Peak,Cityscape,1,0.8172882629174089
2024-10-15,506,Man Mo Temple,Religious,886,Times Square,Shopping,1,0.4891139684865872
2024-10-15,540,Mong Kok,area,833,Temple St,Cityscape,1,0.5624277417858442
2024-10-15,540,Mong Kok,area,944,Victoria Harbour,Cityscape,1,0.5624277417858442
2024-10-15,560,Mystic Manor,Entertainment,897,Tomorrowland,Entertainment,1,0.9426029518577789
2024-10-15,560,Mystic Manor,Entertainment,1003,World of Frozen,Entertainment,1,0.9426029518577789
2024-10-15,565,Nan Lian Garden,Cultural,629,Po Lin Monastery,Religious,1,0.8702011108398438
2024-10-15,598,Ocean Park,Entertainment,599,Ocean Park Station,Transit,1,0.7354038855992258
2024-10-15,598,Ocean Park,Entertainment,944,Victoria Harbour,Cityscape,1,0.7354038855992258
2024-10-15,598,Ocean Park,Entertainment,946,Victoria Peak,Cityscape,1,0.8172882629174089
2024-10-15,598,Ocean Park,Entertainment,972,Water World,Entertainment,1,0.7354038855992258
2024-10-15,599,Ocean Park Station,Transit,944,Victoria Harbour,Cityscape,1,0.7354038855992258
2024-10-15,599,Ocean Park Station,Transit,972,Water World,Entertainment,1,0.7354038855992258
2024-10-15,629,Po Lin Monastery,Religious,733,Sky 100,Cityscape,1,0.8741649309794107
2024-10-15,629,Po Lin Monastery,Religious,885,Tian Tan Buddha,Religious,1,0.8741649309794107
2024-10-15,696,Sha Tin Che Kung Temple,Religious,815,Tai Po,area,1,0.7838548123836517
2024-10-15,696,Sha Tin Che Kung Temple,Religious,826,Tai Wong Yeh Temple,Religious,1,0.7838548123836517
2024-10-15,714,Shek O Peak,Outdoor,803,Tai Mo Shan,Outdoor,1,0.6667597904801369
2024-10-15,714,Shek O Peak,Outdoor,946,Victoria Peak,Cityscape,1,0.6667597904801369
2024-10-15,714,Shek O Peak,Outdoor,953,Vission Bakery,Dining,1,0.6667597904801369
2024-10-15,733,Sky 100,Cityscape,885,Tian Tan Buddha,Religious,1,0.8741649309794107
2024-10-15,803,Tai Mo Shan,Outdoor,946,Victoria Peak,Cityscape,1,0.6667597904801369
2024-10-15,803,Tai Mo Shan,Outdoor,953,Vission Bakery,Dining,1,0.6667597904801369
2024-10-15,815,Tai Po,area,826,Tai Wong Yeh Temple,Religious,1,0.7838548123836517
2024-10-15,833,Temple St,Cityscape,944,Victoria Harbour,Cityscape,1,0.5624277417858442
2024-10-15,872,The Peak Tower,Cityscape,946,Victoria Peak,Cityscape,1,0.8825081388155619
2024-10-15,897,Tomorrowland,Entertainment,1003,World of Frozen,Entertainment,1,0.9426029518577789
2024-10-15,907,Tsim Sha Tsui,area,1013,Yau Ma Tei,area,1,0.3776470124721527
2024-10-15,944,Victoria Harbour,Cityscape,972,Water World,Entertainment,1,0.7354038855992258
2024-10-15,946,Victoria Peak,Cityscape,953,Vission Bakery,Dining,1,0.6667597904801369
2024-10-16,17,Adventureland,Entertainment,296,Hong Kong Disneyland,Entertainment,1,0.7681323417845893
2024-10-16,17,Adventureland,Entertainment,784,Sunny Bay Station,Transit,1,0.7681323417845893
2024-10-16,46,Bakehouse (Wan Chai),Dining,101,Central,area,1,0.9254138767719269
2024-10-16,49,Barker Rd,Cityscape,873,The Peak Tram,Entertainment,1,0.5738016565640768
2024-10-16,49,Barker Rd,Cityscape,946,Victoria Peak,Cityscape,1,0.5738016565640768
2024-10-16,92,Carnarvon Rd,Cityscape,304,Hong Kong Museum of Art,Cultural,1,0.6797731841603915
2024-10-16,92,Carnarvon Rd,Cityscape,324,Hong Kong-Zhuhai-Macao Bridge,Cityscape,1,0.6797731841603915
2024-10-16,92,Carnarvon Rd,Cityscape,451,Lantau Island,Natural,1,0.6797731841603915
2024-10-16,92,Carnarvon Rd,Cityscape,535,Mira Place,Shopping,1,0.6797731841603915
2024-10-16,92,Carnarvon Rd,Cityscape,629,Po Lin Monastery,Religious,1,0.6797731841603915
2024-10-16,101,Central,area,180,Disney's Hollywood Hotel,Hotel,1,0.682831233785008
2024-10-16,101,Central,area,263,Halfway Coffee,Dining,1,0.682831233785008
2024-10-16,101,Central,area,278,Hashtag B,Dining,1,0.682831233785008
2024-10-16,101,Central,area,295,Hong Kong Cultural Centre,Cultural,1,0.682831233785008
2024-10-16,101,Central,area,296,Hong Kong Disneyland,Entertainment,1,0.682831233785008
2024-10-16,101,Central,area,300,Hong Kong International Airport,Transit,1,0.6400439962744713
2024-10-16,101,Central,area,423,Kwan Kee Claypot Rice,Dining,1,0.682831233785008
2024-10-16,101,Central,area,1003,World of Frozen,Entertainment,1,0.682831233785008
2024-10-16,111,ChaTraMue,Dining,150,Clock Tower,Cultural,1,0.6277661613104019
2024-10-16,111,ChaTraMue,Dining,300,Hong Kong International Airport,Transit,1,0.6277661613104019
2024-10-16,111,ChaTraMue,Dining,336,Hung Hom Station,Transit,1,0.6277661613104019
2024-10-16,111,ChaTraMue,Dining,386,Kennedy Town,area,1,0.6277661613104019
2024-10-16,111,ChaTraMue,Dining,404,Kowloon,area,1,0.6277661613104019
2024-10-16,111,ChaTraMue,Dining,451,Lantau Island,Natural,1,0.6277661613104019
2024-10-16,111,ChaTraMue,Dining,663,Repulse Bay,Natural,1,0.6277661613104019
2024-10-16,111,ChaTraMue,Dining,913,Tsing Ma Bridge,Cityscape,1,0.6277661613104019
2024-10-16,111,ChaTraMue,Dining,944,Victoria Harbour,Cityscape,1,0.6277661613104019
2024-10-16,150,Clock Tower,Cultural,295,Hong Kong Cultural Centre,Cultural,1,0.6164276036951276
2024-10-16,150,Clock Tower,Cultural,300,Hong Kong International Airport,Transit,1,0.6277661613104019
2024-10-16,150,Clock Tower,Cultural,312,Hong Kong Science Museum,Cultural,1,0.6164276036951276
2024-10-16,150,Clock Tower,Cultural,336,Hung Hom Station,Transit,1,0.6277661613104019
2024-10-16,150,Clock Tower,Cultural,386,Kennedy Town,area,1,0.6277661613104019
2024-10-16,150,Clock Tower,Cultural,404,Kowloon,area,1,0.6277661613104019
2024-10-16,150,Clock Tower,Cultural,451,Lantau Island,Natural,1,0.6277661613104019
2024-10-16,150,Clock Tower,Cultural,663,Repulse Bay,Natural,1,0.6277661613104019
2024-10-16,150,Clock Tower,Cultural,913,Tsing Ma Bridge,Cityscape,1,0.6277661613104019
2024-10-16,150,Clock Tower,Cultural,944,Victoria Harbour,Cityscape,1,0.6277661613104019
2024-10-16,179,Disney Explorers Lodge,Hotel,180,Disney's Hollywood Hotel,Hotel,1,0.6497545301914215
2024-10-16,179,Disney Explorers Lodge,Hotel,296,Hong Kong Disneyland,Entertainment,1,0.6497545301914215
2024-10-16,180,Disney's Hollywood Hotel,Hotel,263,Halfway Coffee,Dining,1,0.682831233785008
2024-10-16,180,Disney's Hollywood Hotel,Hotel,278,Hashtag B,Dining,1,0.682831233785008
2024-10-16,180,Disney's Hollywood Hotel,Hotel,295,Hong Kong Cultural Centre,Cultural,1,0.682831233785008
2024-10-16,180,Disney's Hollywood Hotel,Hotel,296,Hong Kong Disneyland,Entertainment,6,0.8416168423490479
2024-10-16,180,Disney's Hollywood Hotel,Hotel,300,Hong Kong International Airport,Transit,1,0.9413687735795975
2024-10-16,180,Disney's Hollywood Hotel,Hotel,423,Kwan Kee Claypot Rice,Dining,1,0.682831233785008
2024-10-16,180,Disney's Hollywood Hotel,Hotel,451,Lantau Island,Natural,1,0.9112907355481928
2024-10-16,180,Disney's Hollywood Hotel,Hotel,1003,World of Frozen,Entertainment,1,0.682831233785008
2024-10-16,209,Fa Yuen St,Cityscape,295,Hong Kong Cultural Centre,Cultural,1,0.7672012249628704
2024-10-16,209,Fa Yuen St,Cityscape,296,Hong Kong Disneyland,Entertainment,1,0.7672012249628704
2024-10-16,209,Fa Yuen St,Cityscape,307,Hong Kong Observation Wheel,Entertainment,1,0.7672012249628704
2024-10-16,209,Fa Yuen St,Cityscape,446,Lan Fong Yuen,Dining,1,0.7672012249628704
2024-10-16,243,Golden Bauhinia Square,Cityscape,506,Man Mo Temple,Religious,1,0.8465348839759826
2024-10-16,243,Golden Bauhinia Square,Cityscape,696,Sha Tin Che Kung Temple,Religious,1,0.8465348839759826
2024-10-16,263,Halfway Coffee,Dining,278,Hashtag B,Dining,1,0.682831233785008
2024-10-16,263,Halfway Coffee,Dining,295,Hong Kong Cultural Centre,Cultural,1,0.682831233785008
2024-10-16,263,Halfway Coffee,Dining,296,Hong Kong Disneyland,Entertainment,1,0.682831233785008
2024-10-16,263,Halfway Coffee,Dining,423,Kwan Kee Claypot Rice,Dining,1,0.682831233785008
2024-10-16,263,Halfway Coffee,Dining,1003,World of Frozen,Entertainment,1,0.682831233785008
2024-10-16,278,Hashtag B,Dining,295,Hong Kong Cultural Centre,Cultural,1,0.682831233785008
2024-10-16,278,Hashtag B,Dining,296,Hong Kong Disneyland,Entertainment,1,0.682831233785008
2024-10-16,278,Hashtag B,Dining,423,Kwan Kee Claypot Rice,Dining,1,0.682831233785008
2024-10-16,278,Hashtag B,Dining,1003,World of Frozen,Entertainment,1,0.682831233785008
2024-10-16,295,Hong Kong Cultural Centre,Cultural,296,Hong Kong Disneyland,Entertainment,2,0.7250162293739392
2024-10-16,295,Hong Kong Cultural Centre,Cultural,304,Hong Kong Museum of Art,Cultural,1,0.8754386901855469
2024-10-16,295,Hong Kong Cultural Centre,Cultural,307,Hong Kong Observation Wheel,Entertainment,1,0.7672012249628704
2024-10-16,295,Hong Kong Cultural Centre,Cultural,312,Hong Kong Science Museum,Cultural,1,0.6164276036951276
2024-10-16,295,Hong Kong Cultural Centre,Cultural,423,Kwan Kee Claypot Rice,Dining,1,0.682831233785008
2024-10-16,295,Hong Kong Cultural Centre,Cultural,433,LEGOLAND Discovery Centre,Entertainment,1,0.8754386901855469
2024-10-16,295,Hong Kong Cultural Centre,Cultural,446,Lan Fong Yuen,Dining,1,0.7672012249628704
2024-10-16,295,Hong Kong Cultural Centre,Cultural,1003,World of Frozen,Entertainment,1,0.682831233785008
2024-10-16,296,Hong Kong Disneyland,Entertainment,300,Hong Kong International Airport,Transit,8,0.7927500114452818
2024-10-16,296,Hong Kong Disneyland,Entertainment,307,Hong Kong Observation Wheel,Entertainment,4,0.8387937265577554
2024-10-16,296,Hong Kong Disneyland,Entertainment,312,Hong Kong Science Museum,Cultural,1,0.6446728195462909
2024-10-16,296,Hong Kong Disneyland,Entertainment,323,Hong Kong Zoological and Botanical Gardens,Cityscape,1,0.9073178963631943
2024-10-16,296,Hong Kong Disneyland,Entertainment,342,Hyperspace Mountain,Entertainment,1,0.8202805962147458
2024-10-16,296,Hong Kong Disneyland,Entertainment,423,Kwan Kee Claypot Rice,Dining,1,0.682831233785008
2024-10-16,296,Hong Kong Disneyland,Entertainment,434,LOUIS VUITTON,Shopping,1,0.9073178963631943
2024-10-16,296,Hong Kong Disneyland,Entertainment,446,Lan Fong Yuen,Dining,1,0.7672012249628704
2024-10-16,296,Hong Kong Disneyland,Entertainment,451,Lantau Island,Natural,2,0.9093043159556935
2024-10-16,296,Hong Kong Disneyland,Entertainment,528,Milk Café,Dining,1,0.9073178963631943
2024-10-16,296,Hong Kong Disneyland,Entertainment,540,Mong Kok,area,1,0.9073178963631943
2024-10-16,296,Hong Kong Disneyland,Entertainment,546,Monster Building,Cityscape,1,0.7156653112421433
2024-10-16,296,Hong Kong Disneyland,Entertainment,580,Ngong Ping 360,Entertainment,1,0.9073178963631943
2024-10-16,296,Hong Kong Disneyland,Entertainment,598,Ocean Park,Entertainment,3,0.7261235419246885
2024-10-16,296,Hong Kong Disneyland,Entertainment,784,Sunny Bay Station,Transit,1,0.7681323417845893
2024-10-16,296,Hong Kong Disneyland,Entertainment,815,Tai Po,area,1,0.9073178963631943
2024-10-16,296,Hong Kong Disneyland,Entertainment,820,Tai Tam Reservoir,Natural,1,0.7670996636152267
2024-10-16,296,Hong Kong Disneyland,Entertainment,944,Victoria Harbour,Cityscape,1,0.7156653112421433
2024-10-16,296,Hong Kong Disneyland,Entertainment,945,Victoria Park,Cityscape,1,0.7670996636152267
2024-10-16,296,Hong Kong Disneyland,Entertainment,946,Victoria Peak,Cityscape,3,0.7839178166869614
2024-10-16,296,Hong Kong Disneyland,Entertainment,1003,World of Frozen,Entertainment,2,0.7950745650741011
2024-10-16,300,Hong Kong International Airport,Transit,307,Hong Kong Observation Wheel,Entertainment,3,0.6981514523944092
2024-10-16,300,Hong Kong International Airport,Transit,336,Hung Hom Station,Transit,1,0.6277661613104019
2024-10-16,300,Hong Kong International Airport,Transit,386,Kennedy Town,area,1,0.6277661613104019
2024-10-16,300,Hong Kong International Airport,Transit,404,Kowloon,area,2,0.6735108316678442
2024-10-16,300,Hong Kong International Airport,Transit,448,Lan Kwai Fong,Cultural,1,0.7703390955924988
2024-10-16,300,Hong Kong International Airport,Transit,451,Lantau Island,Natural,1,0.6277661613104019
2024-10-16,300,Hong Kong International Airport,Transit,540,Mong Kok,area,1,0.5804351369539896
2024-10-16,300,Hong Kong International Airport,Transit,598,Ocean Park,Entertainment,3,0.7392028136385811
2024-10-16,300,Hong Kong International Airport,Transit,663,Repulse Bay,Natural,1,0.6277661613104019
2024-10-16,300,Hong Kong International Airport,Transit,873,The Peak Tram,Entertainment,1,0.09864957630634308
