video_date,origin_poi_cate,dest_poi_cate,flow_n
2025-01-10,Entertainment,Cityscape,9
2025-01-10,Entertainment,Cultural,1
2025-01-10,Entertainment,Dining,3
2025-01-10,Entertainment,Entertainment,27
2025-01-10,Entertainment,Hotel,7
2025-01-10,Entertainment,Natural,6
2025-01-10,Entertainment,Outdoor,2
2025-01-10,Entertainment,Religious,1
2025-01-10,Entertainment,Shopping,1
2025-01-10,Entertainment,Transit,6
2025-01-10,Entertainment,area,3
2025-01-10,Hotel,Cityscape,1
2025-01-10,Hotel,Entertainment,7
2025-01-10,Natural,Cityscape,2
2025-01-10,Natural,Dining,2
2025-01-10,Natural,Entertainment,3
2025-01-10,Natural,Hotel,1
2025-01-10,Natural,Natural,1
2025-01-10,Natural,Outdoor,2
2025-01-10,Natural,Religious,5
2025-01-10,Natural,Shopping,1
2025-01-10,Natural,Transit,5
2025-01-10,Natural,area,2
2025-01-10,Outdoor,Cityscape,2
2025-01-10,Outdoor,Natural,2
2025-01-10,Outdoor,Religious,1
2025-01-10,Religious,Cityscape,1
2025-01-10,Religious,Entertainment,1
2025-01-10,Religious,Natural,6
2025-01-10,Religious,Outdoor,1
2025-01-10,Religious,Religious,1
2025-01-10,Religious,Shopping,1
2025-01-10,Religious,area,1
2025-01-10,Shopping,Cityscape,1
2025-01-10,Shopping,Dining,1
2025-01-10,Shopping,Entertainment,6
2025-01-10,Shopping,Hotel,1
2025-01-10,Shopping,Religious,1
2025-01-10,Transit,Cityscape,8
2025-01-10,Transit,Entertainment,6
2025-01-10,Transit,Natural,6
2025-01-10,Transit,Religious,2
2025-01-10,Transit,Shopping,1
2025-01-10,Transit,area,4
2025-01-10,area,Cityscape,5
2025-01-10,area,Dining,3
2025-01-10,area,Entertainment,2
2025-01-10,area,Hotel,1
2025-01-10,area,Natural,1
2025-01-10,area,Transit,1
2025-01-10,area,area,3
2025-01-11,Cityscape,Cityscape,7
2025-01-11,Cityscape,Cultural,1
2025-01-11,Cityscape,Dining,1
2025-01-11,Cityscape,Entertainment,7
2025-01-11,Cityscape,Hotel,1
2025-01-11,Cityscape,Natural,2
2025-01-11,Cityscape,Outdoor,1
2025-01-11,Cityscape,Religious,1
2025-01-11,Cityscape,Shopping,2
2025-01-11,Cityscape,Transit,3
2025-01-11,Cityscape,area,3
2025-01-11,Cultural,Cityscape,1
2025-01-11,Cultural,Entertainment,1
2025-01-11,Cultural,Religious,1
2025-01-11,Cultural,Shopping,1
2025-01-11,Cultural,area,1
2025-01-11,Dining,Cityscape,1
2025-01-11,Dining,Dining,4
2025-01-11,Dining,Entertainment,2
2025-01-11,Dining,Hotel,1
2025-01-11,Dining,Shopping,1
2025-01-11,Entertainment,Cityscape,4
2025-01-11,Entertainment,Cultural,1
2025-01-11,Entertainment,Dining,2
2025-01-11,Entertainment,Entertainment,12
2025-01-11,Entertainment,Religious,2
2025-01-11,Entertainment,Transit,2
2025-01-11,Entertainment,area,2
2025-01-11,Hotel,Cityscape,1
2025-01-11,Hotel,Dining,1
2025-01-11,Hotel,Hotel,2
2025-01-11,Hotel,Transit,3
2025-01-11,Natural,area,4
2025-01-11,Outdoor,Entertainment,1
2025-01-11,Religious,Cultural,2
2025-01-11,Religious,Natural,2
2025-01-11,Religious,Religious,2
2025-01-11,Religious,Shopping,1
2025-01-11,Religious,area,1
2025-01-11,Shopping,Cityscape,3
2025-01-11,Shopping,Cultural,1
2025-01-11,Shopping,Hotel,1
2025-01-11,Shopping,area,1
2025-01-11,Transit,Cityscape,7
2025-01-11,Transit,Cultural,1
2025-01-11,Transit,Entertainment,1
2025-01-11,Transit,Hotel,2
2025-01-11,Transit,area,1
2025-01-11,area,Cityscape,5
2025-01-11,area,Dining,3
2025-01-11,area,Entertainment,3
2025-01-11,area,Hotel,2
2025-01-11,area,Natural,2
2025-01-11,area,Religious,1
2025-01-11,area,Shopping,2
2025-01-11,area,area,5
2025-01-12,Cityscape,Cityscape,4
2025-01-12,Cityscape,Cultural,2
2025-01-12,Cityscape,Entertainment,6
2025-01-12,Cityscape,Hotel,3
2025-01-12,Cityscape,Transit,2
2025-01-12,Cityscape,area,3
2025-01-12,Cultural,Cityscape,2
2025-01-12,Cultural,Cultural,2
2025-01-12,Cultural,Religious,1
2025-01-12,Dining,Dining,2
2025-01-12,Dining,Entertainment,2
2025-01-12,Dining,area,2
2025-01-12,Entertainment,Cityscape,5
2025-01-12,Entertainment,Dining,2
2025-01-12,Entertainment,Entertainment,28
2025-01-12,Entertainment,Hotel,2
2025-01-12,Entertainment,Natural,2
2025-01-12,Entertainment,Transit,1
2025-01-12,Hotel,Cityscape,1
2025-01-12,Hotel,Cultural,3
2025-01-12,Hotel,Entertainment,2
2025-01-12,Natural,Cityscape,1
2025-01-12,Natural,Dining,1
2025-01-12,Natural,Entertainment,1
2025-01-12,Natural,Religious,1
2025-01-12,Natural,Transit,1
2025-01-12,Natural,area,3
2025-01-12,Outdoor,Transit,1
2025-01-12,Outdoor,area,1
2025-01-12,Religious,Natural,2
2025-01-12,Religious,area,1
2025-01-12,Shopping,Dining,1
2025-01-12,Transit,Cityscape,3
2025-01-12,Transit,Dining,1
2025-01-12,Transit,Entertainment,4
2025-01-12,Transit,Hotel,1
2025-01-12,Transit,Outdoor,1
2025-01-12,Transit,Transit,1
2025-01-12,Transit,area,1
2025-01-12,area,Cityscape,3
2025-01-12,area,Dining,3
2025-01-12,area,Entertainment,1
2025-01-12,area,Natural,2
2025-01-12,area,Outdoor,1
2025-01-12,area,Transit,2
2025-01-12,area,area,6
2025-01-13,Cityscape,Cityscape,4
2025-01-13,Cityscape,Cultural,1
2025-01-13,Cityscape,Dining,1
2025-01-13,Cityscape,Entertainment,5
2025-01-13,Cityscape,Natural,2
2025-01-13,Cityscape,Shopping,3
2025-01-13,Cityscape,Transit,2
2025-01-13,Cityscape,area,1
2025-01-13,Cultural,area,1
2025-01-13,Dining,Cityscape,1
2025-01-13,Dining,Dining,2
2025-01-13,Dining,Entertainment,1
2025-01-13,Dining,Religious,1
2025-01-13,Dining,Transit,1
2025-01-13,Dining,area,3
2025-01-13,Entertainment,Cityscape,3
2025-01-13,Entertainment,Dining,1
2025-01-13,Entertainment,Entertainment,16
2025-01-13,Entertainment,Hotel,1
2025-01-13,Entertainment,Natural,3
2025-01-13,Entertainment,Transit,1
2025-01-13,Entertainment,area,2
2025-01-13,Hotel,Cityscape,2
2025-01-13,Natural,Entertainment,4
2025-01-13,Natural,Religious,6
2025-01-13,Natural,Transit,1
2025-01-13,Religious,Dining,1
2025-01-13,Religious,Entertainment,1
2025-01-13,Religious,Hotel,1
2025-01-13,Religious,Natural,3
2025-01-13,Religious,Religious,2
2025-01-13,Religious,area,2
2025-01-13,Shopping,Dining,1
2025-01-13,Shopping,Entertainment,1
2025-01-13,Shopping,Shopping,1
2025-01-13,Shopping,area,3
2025-01-13,Transit,Cityscape,1
2025-01-13,Transit,Entertainment,1
2025-01-13,Transit,Natural,3
2025-01-13,Transit,Religious,2
2025-01-13,Transit,Shopping,1
2025-01-13,Transit,area,2
2025-01-13,area,Cityscape,6
2025-01-13,area,Dining,2
2025-01-13,area,Entertainment,2
2025-01-13,area,Hotel,1
2025-01-13,area,Natural,1
2025-01-13,area,Shopping,2
2025-01-13,area,Transit,1
2025-01-13,area,area,5
2025-01-14,Cityscape,Cityscape,11
2025-01-14,Cityscape,Entertainment,6
2025-01-14,Cityscape,Shopping,2
2025-01-14,Cityscape,Transit,3
2025-01-14,Cityscape,area,1
2025-01-14,Cultural,Cityscape,2
2025-01-14,Cultural,Cultural,3
2025-01-14,Cultural,Dining,2
2025-01-14,Cultural,Entertainment,2
2025-01-14,Cultural,area,1
2025-01-14,Dining,Dining,1
2025-01-14,Dining,Religious,1
2025-01-14,Dining,area,3
2025-01-14,Entertainment,Cityscape,4
2025-01-14,Entertainment,Cultural,1
2025-01-14,Entertainment,Dining,1
2025-01-14,Entertainment,Entertainment,3
2025-01-14,Entertainment,Hotel,4
2025-01-14,Entertainment,Natural,2
2025-01-14,Entertainment,Religious,2
2025-01-14,Entertainment,Sport,1
2025-01-14,Entertainment,Transit,1
2025-01-14,Entertainment,area,1
2025-01-14,Hotel,Cityscape,1
2025-01-14,Hotel,Entertainment,5
2025-01-14,Hotel,Natural,1
2025-01-14,Hotel,Religious,1
2025-01-14,Natural,Cultural,1
2025-01-14,Natural,Dining,1
2025-01-14,Natural,Entertainment,1
2025-01-14,Natural,Religious,1
2025-01-14,Outdoor,Entertainment,1
2025-01-14,Outdoor,Transit,1
2025-01-14,Outdoor,area,1
2025-01-14,Religious,Cultural,2
2025-01-14,Religious,Entertainment,1
2025-01-14,Religious,Natural,2
2025-01-14,Religious,Religious,4
2025-01-14,Religious,area,3
2025-01-14,Shopping,Entertainment,1
2025-01-14,Shopping,Religious,1
2025-01-14,Transit,Cityscape,4
2025-01-14,Transit,Cultural,1
2025-01-14,Transit,Entertainment,3
2025-01-14,Transit,Hotel,2
2025-01-14,Transit,Natural,1
2025-01-14,Transit,Outdoor,2
2025-01-14,Transit,Transit,2
2025-01-14,Transit,area,1
2025-01-14,area,Cityscape,1
2025-01-14,area,Cultural,2
2025-01-14,area,Entertainment,2
2025-01-14,area,Hotel,1
2025-01-14,area,Natural,1
2025-01-14,area,Religious,3
2025-01-15,Cityscape,Cityscape,4
2025-01-15,Cityscape,Cultural,3
2025-01-15,Cityscape,Dining,2
2025-01-15,Cityscape,Entertainment,13
2025-01-15,Cityscape,Natural,1
2025-01-15,Cityscape,Outdoor,2
2025-01-15,Cityscape,Religious,1
2025-01-15,Cityscape,Shopping,3
2025-01-15,Cityscape,Transit,1
2025-01-15,Cityscape,area,2
2025-01-15,Cultural,Cityscape,1
2025-01-15,Cultural,Cultural,5
2025-01-15,Cultural,Entertainment,1
2025-01-15,Cultural,Natural,1
2025-01-15,Cultural,Shopping,1
2025-01-15,Cultural,Transit,1
2025-01-15,Cultural,area,2
2025-01-15,Dining,Cityscape,1
2025-01-15,Dining,Dining,2
2025-01-15,Dining,Entertainment,1
2025-01-15,Dining,area,2
2025-01-15,Entertainment,Cityscape,11
2025-01-15,Entertainment,Cultural,2
2025-01-15,Entertainment,Entertainment,17
2025-01-15,Entertainment,Hotel,4
2025-01-15,Entertainment,Natural,3
2025-01-15,Entertainment,Religious,2
2025-01-15,Entertainment,Shopping,1
2025-01-15,Entertainment,area,2
2025-01-15,Hotel,Cityscape,1
2025-01-15,Hotel,Entertainment,4
2025-01-15,Hotel,Natural,1
2025-01-15,Natural,Cityscape,2
2025-01-15,Natural,Cultural,1
2025-01-15,Natural,Entertainment,4
2025-01-15,Natural,Hotel,1
2025-01-15,Natural,Transit,2
2025-01-15,Natural,area,1
2025-01-15,Outdoor,Cityscape,1
2025-01-15,Outdoor,Natural,1
2025-01-15,Religious,Cityscape,3
2025-01-15,Religious,Entertainment,1
2025-01-15,Religious,Hotel,1
2025-01-15,Religious,Natural,2
2025-01-15,Religious,Religious,2
2025-01-15,Religious,area,1
2025-01-15,Shopping,Cityscape,3
2025-01-15,Shopping,Entertainment,1
2025-01-15,Shopping,Religious,3
2025-01-15,Shopping,Shopping,1
2025-01-15,Shopping,Transit,1
2025-01-15,Transit,Cityscape,6
2025-01-15,Transit,Cultural,1
2025-01-15,Transit,Entertainment,5
2025-01-15,Transit,Natural,1
2025-01-15,Transit,Shopping,3
2025-01-15,area,Cityscape,2
2025-01-15,area,Cultural,1
2025-01-15,area,Dining,2
2025-01-15,area,Entertainment,2
2025-01-15,area,Natural,3
2025-01-15,area,Religious,1
2025-01-15,area,Shopping,2
2025-01-15,area,area,6
2025-01-16,Cityscape,Cityscape,4
2025-01-16,Cityscape,Cultural,1
2025-01-16,Cityscape,Dining,1
2025-01-16,Cityscape,Entertainment,4
2025-01-16,Cityscape,Religious,1
2025-01-16,Cityscape,Shopping,1
2025-01-16,Cityscape,Transit,1
2025-01-16,Cityscape,area,2
2025-01-16,Cultural,Cityscape,2
2025-01-16,Cultural,Natural,2
2025-01-16,Cultural,Shopping,1
2025-01-16,Dining,Cityscape,1
2025-01-16,Dining,Dining,2
2025-01-16,Dining,Entertainment,4
2025-01-16,Dining,Natural,1
2025-01-16,Dining,area,2
2025-01-16,Entertainment,Cityscape,6
2025-01-16,Entertainment,Cultural,3
2025-01-16,Entertainment,Dining,4
2025-01-16,Entertainment,Entertainment,22
2025-01-16,Entertainment,Hotel,2
2025-01-16,Entertainment,Natural,2
2025-01-16,Entertainment,Outdoor,1
2025-01-16,Entertainment,Shopping,2
2025-01-16,Entertainment,Transit,2
2025-01-16,Entertainment,area,1
2025-01-16,Hotel,Entertainment,2
2025-01-16,Natural,Cultural,1
2025-01-16,Natural,Natural,1
2025-01-16,Natural,Outdoor,1
2025-01-16,Natural,area,2
2025-01-16,Outdoor,Entertainment,1
2025-01-16,Religious,Cityscape,1
2025-01-16,Shopping,Dining,1
2025-01-16,Shopping,Hotel,1
2025-01-16,Shopping,Outdoor,1
2025-01-16,Shopping,area,2
2025-01-16,Transit,Cityscape,3
2025-01-16,Transit,Entertainment,4
2025-01-16,Transit,area,1
2025-01-16,area,Cityscape,4
2025-01-16,area,Cultural,1
2025-01-16,area,Natural,1
2025-01-16,area,Shopping,1
2025-01-16,area,Transit,2
2025-01-16,area,area,1
2025-01-17,Cityscape,Cityscape,9
2025-01-17,Cityscape,Cultural,3
2025-01-17,Cityscape,Entertainment,4
2025-01-17,Cityscape,Hotel,1
2025-01-17,Cityscape,Natural,2
2025-01-17,Cityscape,Outdoor,1
2025-01-17,Cityscape,Transit,1
2025-01-17,Cityscape,area,2
2025-01-17,Cultural,Cityscape,1
2025-01-17,Cultural,Cultural,4
2025-01-17,Cultural,Entertainment,2
2025-01-17,Cultural,Outdoor,1
2025-01-17,Cultural,Religious,1
2025-01-17,Cultural,Shopping,1
2025-01-17,Cultural,area,3
2025-01-17,Dining,Entertainment,2
2025-01-17,Dining,Shopping,1
2025-01-17,Dining,area,1
2025-01-17,Entertainment,Cityscape,6
2025-01-17,Entertainment,Cultural,2
2025-01-17,Entertainment,Dining,1
2025-01-17,Entertainment,Entertainment,12
2025-01-17,Entertainment,Hotel,2
2025-01-17,Entertainment,Shopping,2
2025-01-17,Entertainment,area,4
2025-01-17,Hotel,Cityscape,1
2025-01-17,Hotel,Dining,1
2025-01-17,Hotel,Entertainment,1
2025-01-17,Hotel,Hotel,1
2025-01-17,Hotel,Transit,1
2025-01-17,Natural,Cityscape,2
2025-01-17,Natural,Entertainment,3
2025-01-17,Natural,Religious,1
2025-01-17,Outdoor,Cityscape,1
2025-01-17,Outdoor,Entertainment,1
2025-01-17,Outdoor,Religious,1
2025-01-17,Religious,Entertainment,1
2025-01-17,Religious,Outdoor,1
2025-01-17,Religious,area,1
2025-01-17,Shopping,Cultural,1
2025-01-17,Shopping,Dining,2
2025-01-17,Shopping,Natural,2
2025-01-17,Shopping,area,2
2025-01-17,Transit,Cityscape,3
2025-01-17,Transit,Hotel,1
2025-01-17,Transit,Natural,2
2025-01-17,Transit,Shopping,2
2025-01-17,Transit,area,1
2025-01-17,area,Cityscape,3
2025-01-17,area,Cultural,4
2025-01-17,area,Dining,1
2025-01-17,area,Entertainment,3
2025-01-17,area,Natural,1
2025-01-17,area,Shopping,1
2025-01-17,area,Transit,2
2025-01-17,area,area,13
2025-01-18,Cityscape,Cityscape,3
2025-01-18,Cityscape,Dining,2
2025-01-18,Cityscape,Entertainment,10
2025-01-18,Cityscape,Natural,5
2025-01-18,Cityscape,Transit,4
2025-01-18,Cityscape,area,5
2025-01-18,Cultural,Entertainment,1
2025-01-18,Cultural,Hotel,1
2025-01-18,Cultural,Shopping,1
2025-01-18,Cultural,area,1
2025-01-18,Dining,Cultural,1
2025-01-18,Dining,Dining,5
2025-01-18,Dining,Entertainment,1
2025-01-18,Dining,Hotel,1
2025-01-18,Dining,Natural,1
2025-01-18,Dining,Religious,1
2025-01-18,Dining,Shopping,1
2025-01-18,Entertainment,Cityscape,9
2025-01-18,Entertainment,Entertainment,9
2025-01-18,Entertainment,Religious,1
2025-01-18,Entertainment,Shopping,1
2025-01-18,Entertainment,Transit,3
2025-01-18,Entertainment,area,3
2025-01-18,Hotel,Cityscape,1
2025-01-18,Hotel,Entertainment,2
2025-01-18,Hotel,Shopping,1
2025-01-18,Hotel,Transit,1
2025-01-18,Natural,Cityscape,7
2025-01-18,Natural,Entertainment,2
2025-01-18,Natural,Transit,2
2025-01-18,Natural,area,1
2025-01-18,Religious,Cityscape,1
2025-01-18,Religious,Dining,1
2025-01-18,Religious,Entertainment,1
2025-01-18,Religious,Natural,1
2025-01-18,Religious,Religious,3
2025-01-18,Religious,Shopping,1
2025-01-18,Shopping,Cityscape,1
2025-01-18,Shopping,Entertainment,1
2025-01-18,Shopping,Natural,1
2025-01-18,Shopping,Transit,1
2025-01-18,Shopping,area,1
2025-01-18,Transit,Cityscape,2
2025-01-18,Transit,Cultural,2
2025-01-18,Transit,Entertainment,1
2025-01-18,Transit,Hotel,2
2025-01-18,Transit,Natural,4
2025-01-18,Transit,Religious,1
2025-01-18,Transit,Shopping,2
2025-01-18,area,Cityscape,3
2025-01-18,area,Cultural,2
2025-01-18,area,Dining,1
2025-01-18,area,Entertainment,2
2025-01-18,area,Hotel,1
2025-01-18,area,area,1
2025-01-19,Cityscape,Cityscape,9
2025-01-19,Cityscape,Cultural,1
2025-01-19,Cityscape,Dining,5
2025-01-19,Cityscape,Entertainment,9
2025-01-19,Cityscape,Natural,3
2025-01-19,Cityscape,Shopping,2
2025-01-19,Cityscape,Transit,2
2025-01-19,Cityscape,area,4
2025-01-19,Cultural,Cityscape,2
2025-01-19,Cultural,Cultural,1
2025-01-19,Cultural,Entertainment,2
2025-01-19,Cultural,Natural,1
2025-01-19,Cultural,Shopping,1
2025-01-19,Dining,Cityscape,3
2025-01-19,Dining,Natural,1
2025-01-19,Entertainment,Cityscape,13
2025-01-19,Entertainment,Cultural,1
2025-01-19,Entertainment,Entertainment,43
2025-01-19,Entertainment,Natural,1
2025-01-19,Entertainment,Outdoor,1
2025-01-19,Entertainment,Religious,2
2025-01-19,Entertainment,Shopping,1
2025-01-19,Entertainment,Transit,3
2025-01-19,Entertainment,area,2
2025-01-19,Hotel,Cityscape,1
2025-01-19,Hotel,Cultural,2
2025-01-19,Hotel,Entertainment,1
2025-01-19,Hotel,Shopping,1
2025-01-19,Hotel,area,1
2025-01-19,Natural,Entertainment,4
2025-01-19,Natural,Natural,1
2025-01-19,Natural,Outdoor,1
2025-01-19,Natural,Religious,5
2025-01-19,Natural,Transit,1
2025-01-19,Natural,area,1
2025-01-19,Outdoor,Entertainment,1
2025-01-19,Outdoor,Natural,2
2025-01-19,Outdoor,area,2
2025-01-19,Religious,Cityscape,2
2025-01-19,Religious,Entertainment,1
2025-01-19,Religious,Natural,1
2025-01-19,Religious,Outdoor,1
2025-01-19,Religious,Shopping,1
2025-01-19,Shopping,Cityscape,1
2025-01-19,Shopping,Entertainment,3
2025-01-19,Shopping,Hotel,2
2025-01-19,Shopping,Transit,1
2025-01-19,Transit,Cityscape,5
2025-01-19,Transit,Entertainment,5
2025-01-19,Transit,Religious,1
2025-01-19,Transit,Shopping,1
2025-01-19,Transit,Transit,2
2025-01-19,Transit,area,2
2025-01-19,area,Cityscape,3
2025-01-19,area,Cultural,2
2025-01-19,area,Entertainment,3
2025-01-19,area,Hotel,1
2025-01-19,area,Outdoor,1
2025-01-19,area,area,2
2025-01-20,Cityscape,Cityscape,3
2025-01-20,Cityscape,Dining,2
2025-01-20,Cityscape,Entertainment,3
2025-01-20,Cityscape,Hotel,2
2025-01-20,Cityscape,Natural,1
2025-01-20,Cityscape,Religious,2
2025-01-20,Cityscape,Transit,1
2025-01-20,Cityscape,area,1
2025-01-20,Cultural,Cityscape,1
2025-01-20,Cultural,Entertainment,3
2025-01-20,Dining,area,1
2025-01-20,Entertainment,Cityscape,3
2025-01-20,Entertainment,Cultural,3
2025-01-20,Entertainment,Entertainment,16
2025-01-20,Entertainment,Hotel,3
2025-01-20,Entertainment,Religious,2
2025-01-20,Entertainment,Shopping,3
2025-01-20,Entertainment,Transit,5
2025-01-20,Hotel,Entertainment,5
2025-01-20,Hotel,Shopping,1
2025-01-20,Natural,Entertainment,3
2025-01-20,Natural,Religious,3
2025-01-20,Natural,Transit,2
2025-01-20,Natural,area,1
2025-01-20,Religious,Cityscape,1
2025-01-20,Religious,Entertainment,3
2025-01-20,Religious,Hotel,1
2025-01-20,Religious,Natural,3
2025-01-20,Religious,Religious,2
2025-01-20,Religious,area,2
2025-01-20,Shopping,Cityscape,1
2025-01-20,Shopping,Entertainment,2
2025-01-20,Shopping,Natural,1
2025-01-20,Transit,Cityscape,2
2025-01-20,Transit,Entertainment,7
2025-01-20,Transit,Hotel,1
2025-01-20,Transit,Natural,3
2025-01-20,Transit,Religious,1
2025-01-20,Transit,area,2
2025-01-20,area,Cityscape,2
2025-01-20,area,Hotel,2
2025-01-20,area,Natural,2
2025-01-20,area,Religious,1
2025-01-20,area,area,1
2025-01-21,Cityscape,Cityscape,7
2025-01-21,Cityscape,Cultural,3
2025-01-21,Cityscape,Entertainment,10
2025-01-21,Cityscape,Natural,3
2025-01-21,Cityscape,Religious,1
2025-01-21,Cityscape,Shopping,3
2025-01-21,Cityscape,Transit,1
2025-01-21,Cultural,Cityscape,1
2025-01-21,Cultural,Cultural,1
2025-01-21,Cultural,Natural,2
2025-01-21,Cultural,Religious,1
2025-01-21,Cultural,area,2
2025-01-21,Dining,Dining,2
2025-01-21,Dining,Entertainment,1
2025-01-21,Entertainment,Cityscape,12
2025-01-21,Entertainment,Cultural,2
2025-01-21,Entertainment,Dining,1
2025-01-21,Entertainment,Entertainment,22
2025-01-21,Entertainment,Hotel,3
2025-01-21,Entertainment,Natural,1
2025-01-21,Entertainment,Outdoor,2
2025-01-21,Entertainment,Religious,1
2025-01-21,Entertainment,Shopping,2
2025-01-21,Entertainment,Transit,7
2025-01-21,Entertainment,area,1
2025-01-21,Hotel,Entertainment,6
2025-01-21,Hotel,Religious,1
2025-01-21,Hotel,area,2
2025-01-21,Natural,Cultural,1
2025-01-21,Natural,Dining,1
2025-01-21,Natural,Entertainment,1
2025-01-21,Natural,Hotel,1
2025-01-21,Natural,Outdoor,1
2025-01-21,Natural,Transit,2
2025-01-21,Natural,area,1
2025-01-21,Outdoor,Entertainment,2
2025-01-21,Outdoor,Hotel,1
2025-01-21,Outdoor,Natural,2
2025-01-21,Religious,Entertainment,1
2025-01-21,Religious,Natural,2
2025-01-21,Religious,Outdoor,2
2025-01-21,Religious,Religious,5
2025-01-21,Religious,area,2
2025-01-21,Shopping,Cityscape,2
2025-01-21,Shopping,Entertainment,3
2025-01-21,Shopping,Shopping,4
2025-01-21,Transit,Cityscape,6
2025-01-21,Transit,Entertainment,5
2025-01-21,Transit,Hotel,2
2025-01-21,area,Cityscape,2
2025-01-21,area,Dining,1
2025-01-21,area,Entertainment,4
2025-01-21,area,area,1
2025-01-22,Cityscape,Cityscape,5
2025-01-22,Cityscape,Cultural,2
2025-01-22,Cityscape,Dining,2
2025-01-22,Cityscape,Entertainment,7
2025-01-22,Cityscape,Hotel,1
2025-01-22,Cityscape,Natural,1
2025-01-22,Cityscape,Outdoor,1
2025-01-22,Cityscape,Religious,1
2025-01-22,Cityscape,Shopping,4
2025-01-22,Cityscape,Transit,3
2025-01-22,Cityscape,area,2
2025-01-22,Cultural,Cityscape,3
2025-01-22,Cultural,Cultural,1
2025-01-22,Cultural,Entertainment,2
2025-01-22,Cultural,Religious,1
2025-01-22,Cultural,Shopping,1
2025-01-22,Cultural,area,1
2025-01-22,Dining,Cityscape,2
2025-01-22,Dining,Cultural,1
2025-01-22,Dining,Dining,1
2025-01-22,Dining,Entertainment,1
2025-01-22,Dining,Transit,2
2025-01-22,Entertainment,Cityscape,8
2025-01-22,Entertainment,Cultural,1
2025-01-22,Entertainment,Dining,4
2025-01-22,Entertainment,Entertainment,16
2025-01-22,Entertainment,Hotel,4
2025-01-22,Entertainment,Natural,3
2025-01-22,Entertainment,Religious,3
2025-01-22,Entertainment,Shopping,1
2025-01-22,Entertainment,Transit,4
2025-01-22,Entertainment,area,4
2025-01-22,Hotel,Entertainment,3
2025-01-22,Hotel,Hotel,1
2025-01-22,Hotel,Shopping,1
2025-01-22,Natural,Cityscape,1
2025-01-22,Natural,Entertainment,2
2025-01-22,Natural,Outdoor,1
2025-01-22,Natural,Religious,3
2025-01-22,Natural,area,1
2025-01-22,Outdoor,Cityscape,1
2025-01-22,Religious,Cityscape,2
2025-01-22,Religious,Cultural,1
2025-01-22,Religious,Entertainment,3
2025-01-22,Religious,Natural,2
2025-01-22,Religious,Religious,4
2025-01-22,Shopping,Cityscape,2
2025-01-22,Shopping,Cultural,2
2025-01-22,Shopping,Entertainment,1
2025-01-22,Sport,Transit,1
